,Tarih,Saat,Toplam (MWh),KIRLARELI WindSpeed(m/s)
16078,02.12.2019,22:00,57.12,(10.662547338821255+0j)
16079,02.12.2019,23:00,56.91,(10.649464445511866+0j)
16080,03.12.2019,00:00,57.03,(10.656944317643006+0j)
16081,03.12.2019,01:00,58.87,(10.770344247636535+0j)
16082,03.12.2019,02:00,57.89,(10.710245420144028+0j)
16083,03.12.2019,03:00,46.53,(9.95808716884779+0j)
16084,03.12.2019,04:00,34.4,(9.004322753818462+0j)
16085,03.12.2019,05:00,32.11,(8.79991224474828+0j)
16086,03.12.2019,06:00,12.18,(6.370115920548852+0j)
16087,03.12.2019,07:00,0.22,(1.6713694756417292+0j)
16088,03.12.2019,08:00,0.01,(0.5964832318220179+0j)
16089,03.12.2019,09:00,2.61,(3.8119313891887328+0j)
16090,03.12.2019,10:00,2.71,(3.8600062070139103+0j)
16091,03.12.2019,11:00,6.89,(5.268309895739965+0j)
16092,03.12.2019,12:00,13.05,(6.51831098589462+0j)
16093,03.12.2019,13:00,16.67,(7.072562152980522+0j)
16094,03.12.2019,14:00,25.7,(8.170386735896688+0j)
16095,03.12.2019,15:00,35.27,(9.079600204437899+0j)
16096,03.12.2019,16:00,39.84,(9.455939451421104+0j)
16097,03.12.2019,17:00,35.48,(9.097584745328609+0j)
16098,03.12.2019,18:00,34.62,(9.023477240142546+0j)
16099,03.12.2019,19:00,38.31,(9.333308549726489+0j)
16100,03.12.2019,20:00,41.44,(9.580867226092874+0j)
16101,03.12.2019,21:00,41.43,(9.580096502316234+0j)
16102,03.12.2019,22:00,44.34,(9.799339459133412+0j)
16103,03.12.2019,23:00,45.67,(9.89635448623182+0j)
16104,04.12.2019,00:00,46.63,(9.965215875677046+0j)
16105,04.12.2019,01:00,53.02,(10.401073065155312+0j)
16106,04.12.2019,02:00,56.17,(10.60310463923366+0j)
16107,04.12.2019,03:00,57.51,(10.686759319843418+0j)
16108,04.12.2019,04:00,57.91,(10.711478680034041+0j)
16109,04.12.2019,05:00,57.19,(10.666901176519819+0j)
16110,04.12.2019,06:00,58.4,(10.741605256739469+0j)
16111,04.12.2019,07:00,58.73,(10.761799742465142+0j)
16112,04.12.2019,08:00,58.44,(10.744057118330383+0j)
16113,04.12.2019,09:00,57.43,(10.681801703906771+0j)
16114,04.12.2019,10:00,53.46,(10.429765825875313+0j)
16115,04.12.2019,11:00,58.82,(10.767294195296383+0j)
16116,04.12.2019,12:00,58.78,(10.764852908692971+0j)
16117,04.12.2019,13:00,58.86,(10.769734375367529+0j)
16118,04.12.2019,14:00,58.58,(10.752629833677073+0j)
16119,04.12.2019,15:00,58.4,(10.741605256739469+0j)
16120,04.12.2019,16:00,57.84,(10.707161027213376+0j)
16121,04.12.2019,17:00,56.18,(10.603733828924147+0j)
16122,04.12.2019,18:00,58.32,(10.736698172796322+0j)
16123,04.12.2019,19:00,55.65,(10.57028334220965+0j)
16124,04.12.2019,20:00,56.29,(10.6106499928843+0j)
16125,04.12.2019,21:00,50.88,(10.259210487272663+0j)
16126,04.12.2019,22:00,35.92,(9.135037799438118+0j)
16127,04.12.2019,23:00,46.0,(9.920133498430456+0j)
16128,05.12.2019,00:00,37.26,(9.247248380917465+0j)
16129,05.12.2019,01:00,32.61,(8.84535305995269+0j)
16130,05.12.2019,02:00,31.59,(8.752150586497695+0j)
16131,05.12.2019,03:00,33.81,(8.952547411632239+0j)
16132,05.12.2019,04:00,27.15,(8.321242605797178+0j)
16133,05.12.2019,05:00,14.34,(6.726378314186287+0j)
16134,05.12.2019,06:00,13.4,(6.576071181933456+0j)
16135,05.12.2019,07:00,16.85,(7.097927207459503+0j)
16136,05.12.2019,08:00,10.81,(6.121720128393271+0j)
16137,05.12.2019,09:00,10.67,(6.095177806243837+0j)
16138,05.12.2019,10:00,8.72,(5.698629225625498+0j)
16139,05.12.2019,11:00,9.89,(5.9428805788333+0j)
16140,05.12.2019,12:00,12.79,(6.474731363159823+0j)
16141,05.12.2019,13:00,18.66,(7.343483429221638+0j)
16142,05.12.2019,14:00,17.27,(7.156417767208703+0j)
16143,05.12.2019,15:00,19.64,(7.469853203818456+0j)
16144,05.12.2019,16:00,17.38,(7.171579714581124+0j)
16145,05.12.2019,17:00,13.8,(6.640864233063253+0j)
16146,05.12.2019,18:00,9.74,(5.912682493782563+0j)
16147,05.12.2019,19:00,5.54,(4.898932937115061+0j)
16148,05.12.2019,20:00,3.28,(4.113607527135782+0j)
16149,05.12.2019,21:00,2.54,(3.777543536158704+0j)
16150,05.12.2019,22:00,0.45,(2.1216272135083294+0j)
16151,05.12.2019,23:00,0.03,(0.8602776847908796+0j)
16152,06.12.2019,00:00,0.23,(1.6963189670137833+0j)
16153,06.12.2019,01:00,0.0,0j
16154,06.12.2019,02:00,0.46,(2.1372279738765925+0j)
16155,06.12.2019,03:00,0.44,(2.1057935845127713+0j)
16156,06.12.2019,04:00,2.59,(3.8021696783668686+0j)
16157,06.12.2019,05:00,1.13,(2.8837507505879074+0j)
16158,06.12.2019,06:00,2.08,(3.5341584582873007+0j)
16159,06.12.2019,07:00,0.3,(1.8534120871737854+0j)
16160,06.12.2019,08:00,0.24,(1.7205553695817593+0j)
16161,06.12.2019,09:00,0.0,0j
16162,06.12.2019,10:00,0.02,(0.7515217796818838+0j)
16163,06.12.2019,11:00,0.71,(2.4699283535617185+0j)
16164,06.12.2019,12:00,0.0,0j
16165,06.12.2019,13:00,0.0,0j
16166,06.12.2019,14:00,0.0,0j
16167,06.12.2019,15:00,0.0,0j
16168,06.12.2019,16:00,0.26,(1.7670792291436503+0j)
16169,06.12.2019,17:00,0.54,(2.2545653390456515+0j)
16170,06.12.2019,18:00,0.68,(2.434638826374488+0j)
16171,06.12.2019,19:00,0.01,(0.5964832318220179+0j)
16172,06.12.2019,20:00,0.0,0j
16173,06.12.2019,21:00,0.0,0j
16174,06.12.2019,22:00,0.0,0j
16175,06.12.2019,23:00,0.0,0j
16176,07.12.2019,00:00,0.13,(1.4025317136268929+0j)
16177,07.12.2019,01:00,1.23,(2.9664243442124514+0j)
16178,07.12.2019,02:00,2.19,(3.5953922478186215+0j)
16179,07.12.2019,03:00,4.1,(4.431249378818801+0j)
16180,07.12.2019,04:00,4.87,(4.692899205292199+0j)
16181,07.12.2019,05:00,11.71,(6.2871024559781805+0j)
16182,07.12.2019,06:00,13.86,(6.650474759110235+0j)
16183,07.12.2019,07:00,17.06,(7.127292488919024+0j)
16184,07.12.2019,08:00,9.82,(5.9288264168947205+0j)
16185,07.12.2019,09:00,13.09,(6.524964025456366+0j)
16186,07.12.2019,10:00,11.26,(6.205513187917861+0j)
16187,07.12.2019,11:00,15.86,(6.956102407842339+0j)
16188,07.12.2019,12:00,18.0,(7.255863005827896+0j)
16189,07.12.2019,13:00,12.34,(6.397887894232493+0j)
16190,07.12.2019,14:00,9.0,(5.758982284194173+0j)
16191,07.12.2019,15:00,13.04,(6.516645602330595+0j)
16192,07.12.2019,16:00,16.47,(7.044163685505162+0j)
16193,07.12.2019,17:00,31.65,(8.757688171389535+0j)
16194,07.12.2019,18:00,34.15,(8.982456900987486+0j)
16195,07.12.2019,19:00,38.52,(9.350331297147903+0j)
16196,07.12.2019,20:00,28.46,(8.452980581960158+0j)
16197,07.12.2019,21:00,18.1,(7.26927498275579+0j)
16198,07.12.2019,22:00,25.35,(8.133127125536495+0j)
16199,07.12.2019,23:00,15.15,(6.850713155849776+0j)
16200,08.12.2019,00:00,6.44,(5.15102346801757+0j)
16201,08.12.2019,01:00,16.84,(7.096522789692837+0j)
16202,08.12.2019,02:00,2.32,(3.665170938732515+0j)
16203,08.12.2019,03:00,0.03,(0.8602776847908796+0j)
16204,08.12.2019,04:00,0.09,(1.2407351212346982+0j)
16205,08.12.2019,05:00,0.77,(2.537631058831642+0j)
16206,08.12.2019,06:00,0.47,(2.152604243364713+0j)
16207,08.12.2019,07:00,0.0,0j
16208,08.12.2019,08:00,0.41,(2.056803763567891+0j)
16209,08.12.2019,09:00,0.18,(1.5632282965874638+0j)
16210,08.12.2019,10:00,2.99,(3.988613628578152+0j)
16211,08.12.2019,11:00,6.23,(5.09441423165854+0j)
16212,08.12.2019,12:00,3.11,(4.041274672792181+0j)
16213,08.12.2019,13:00,5.38,(4.851309675123615+0j)
16214,08.12.2019,14:00,2.45,(3.732389286860691+0j)
16215,08.12.2019,15:00,2.62,(3.8167935518431326+0j)
16216,08.12.2019,16:00,1.83,(3.3864806828649567+0j)
16217,08.12.2019,17:00,3.82,(4.327987791630522+0j)
16218,08.12.2019,18:00,1.93,(3.447074547870283+0j)
16219,08.12.2019,19:00,0.0,0j
16220,08.12.2019,20:00,0.0,0j
16221,08.12.2019,21:00,0.0,0j
16222,08.12.2019,22:00,0.0,0j
16223,08.12.2019,23:00,0.0,0j
16224,09.12.2019,00:00,0.0,0j
16225,09.12.2019,01:00,0.0,0j
16226,09.12.2019,02:00,0.0,0j
16227,09.12.2019,03:00,0.11,(1.3265668319306094+0j)
16228,09.12.2019,04:00,0.65,(2.398295494753236+0j)
16229,09.12.2019,05:00,1.26,(2.990348154334324+0j)
16230,09.12.2019,06:00,1.8,(3.367873270607482+0j)
16231,09.12.2019,07:00,2.36,(3.686115227307885+0j)
16232,09.12.2019,08:00,0.27,(1.7894496954660537+0j)
16233,09.12.2019,09:00,0.93,(2.7024596746861307+0j)
16234,09.12.2019,10:00,0.47,(2.152604243364713+0j)
16235,09.12.2019,11:00,0.13,(1.4025317136268929+0j)
16236,09.12.2019,12:00,0.34,(1.9323741170747424+0j)
16237,09.12.2019,13:00,0.3,(1.8534120871737854+0j)
16238,09.12.2019,14:00,2.43,(3.722205363704095+0j)
16239,09.12.2019,15:00,1.46,(3.1408644307586777+0j)
16240,09.12.2019,16:00,0.7,(2.4582775748903822+0j)
16241,09.12.2019,17:00,5.0,(4.734290548378313+0j)
16242,09.12.2019,18:00,7.68,(5.462422807287237+0j)
16243,09.12.2019,19:00,3.0,(3.9930552955316005+0j)
16244,09.12.2019,20:00,7.3,(5.370802628369734+0j)
16245,09.12.2019,21:00,11.14,(6.183389958460942+0j)
16246,09.12.2019,22:00,8.1,(5.560236261521355+0j)
16247,09.12.2019,23:00,6.33,(5.121527111776+0j)
16248,10.12.2019,00:00,5.57,(4.907759862395251+0j)
16249,10.12.2019,01:00,7.74,(5.476610982206163+0j)
16250,10.12.2019,02:00,10.37,(6.037509468707563+0j)
16251,10.12.2019,03:00,9.24,(5.809724830780545+0j)
16252,10.12.2019,04:00,6.01,(5.03372783247986+0j)
16253,10.12.2019,05:00,7.67,(5.460050934298075+0j)
16254,10.12.2019,06:00,12.98,(6.506635378273222+0j)
16255,10.12.2019,07:00,8.72,(5.698629225625498+0j)
16256,10.12.2019,08:00,1.56,(3.21099605644287+0j)
16257,10.12.2019,09:00,8.52,(5.6547243288168+0j)
16258,10.12.2019,10:00,7.61,(5.445776226202315+0j)
16259,10.12.2019,11:00,6.27,(5.105293953399237+0j)
16260,10.12.2019,12:00,4.77,(4.6605556606556515+0j)
16261,10.12.2019,13:00,0.91,(2.6829466498240775+0j)
16262,10.12.2019,14:00,0.08,(1.1929664636440358+0j)
16263,10.12.2019,15:00,0.04,(0.9468581096756626+0j)
16264,10.12.2019,16:00,0.0,0j
16265,10.12.2019,17:00,0.02,(0.7515217796818838+0j)
16266,10.12.2019,18:00,0.84,(2.612309730386712+0j)
16267,10.12.2019,19:00,1.65,(3.271595138313588+0j)
16268,10.12.2019,20:00,1.75,(3.336395977881329+0j)
16269,10.12.2019,21:00,4.87,(4.692899205292199+0j)
16270,10.12.2019,22:00,8.37,(5.621342651764731+0j)
16271,10.12.2019,23:00,6.69,(5.216833131112325+0j)
16272,11.12.2019,00:00,10.04,(5.972774847333576+0j)
16273,11.12.2019,01:00,11.02,(6.161107278866492+0j)
16274,11.12.2019,02:00,19.47,(7.448238188610744+0j)
16275,11.12.2019,03:00,29.93,(8.596080588343723+0j)
16276,11.12.2019,04:00,34.41,(9.005195181181138+0j)
16277,11.12.2019,05:00,35.88,(9.131645657351472+0j)
16278,11.12.2019,06:00,41.32,(9.571610343782204+0j)
16279,11.12.2019,07:00,42.89,(9.691334600182971+0j)
16280,11.12.2019,08:00,42.33,(9.64897087632862+0j)
16281,11.12.2019,09:00,44.22,(9.790491292282168+0j)
16282,11.12.2019,10:00,40.41,(9.500822174789446+0j)
16283,11.12.2019,11:00,47.08,(9.997169544145434+0j)
16284,11.12.2019,12:00,49.72,(10.180644661833302+0j)
16285,11.12.2019,13:00,52.8,(10.386667128346074+0j)
16286,11.12.2019,14:00,52.4,(10.360371656028844+0j)
16287,11.12.2019,15:00,46.09,(9.926598935953859+0j)
16288,11.12.2019,16:00,24.9,(8.084714507580665+0j)
16289,11.12.2019,17:00,37.07,(9.23150341639558+0j)
16290,11.12.2019,18:00,41.55,(9.589337015884047+0j)
16291,11.12.2019,19:00,42.55,(9.665658069330975+0j)
16292,11.12.2019,20:00,39.62,(9.43850180347495+0j)
16293,11.12.2019,21:00,33.88,(8.958721584218+0j)
16294,11.12.2019,22:00,32.09,(8.79808483066921+0j)
16295,11.12.2019,23:00,33.2,(8.898379710704768+0j)
16296,12.12.2019,00:00,32.1,(8.798998632590058+0j)
16297,12.12.2019,01:00,30.22,(8.623754662140946+0j)
16298,12.12.2019,02:00,32.05,(8.79442772338694+0j)
16299,12.12.2019,03:00,32.89,(8.870597298931244+0j)
16300,12.12.2019,04:00,28.93,(8.49925874204769+0j)
16301,12.12.2019,05:00,27.0,(8.305889724787022+0j)
16302,12.12.2019,06:00,29.4,(8.545038350845813+0j)
16303,12.12.2019,07:00,28.37,(8.444060792800618+0j)
16304,12.12.2019,08:00,32.77,(8.85979595211542+0j)
16305,12.12.2019,09:00,30.31,(8.632307151708432+0j)
16306,12.12.2019,10:00,30.57,(8.656919631210863+0j)
16307,12.12.2019,11:00,28.78,(8.484543929477317+0j)
16308,12.12.2019,12:00,23.54,(7.934758725540454+0j)
16309,12.12.2019,13:00,20.21,(7.541429530984168+0j)
16310,12.12.2019,14:00,19.57,(7.460968068427454+0j)
16311,12.12.2019,15:00,30.2,(8.621851803592385+0j)
16312,12.12.2019,16:00,20.2,(7.5401854812204245+0j)
16313,12.12.2019,17:00,16.32,(7.022713602384676+0j)
16314,12.12.2019,18:00,24.5,(8.041188956316036+0j)
16315,12.12.2019,19:00,24.07,(7.993867328856849+0j)
16316,12.12.2019,20:00,17.74,(7.220757797552239+0j)
16317,12.12.2019,21:00,17.16,(7.141191300425529+0j)
16318,12.12.2019,22:00,13.17,(6.538229554273201+0j)
16319,12.12.2019,23:00,8.12,(5.5648088262971624+0j)
16320,13.12.2019,00:00,4.51,(4.574290620383027+0j)
16321,13.12.2019,01:00,3.52,(4.211587169025542+0j)
16322,13.12.2019,02:00,1.5,(3.1692900883470263+0j)
16323,13.12.2019,03:00,0.22,(1.6713694756417292+0j)
16324,13.12.2019,04:00,0.0,0j
16325,13.12.2019,05:00,0.0,0j
16326,13.12.2019,06:00,0.0,0j
16327,13.12.2019,07:00,0.0,0j
16328,13.12.2019,08:00,0.0,0j
16329,13.12.2019,09:00,0.0,0j
16330,13.12.2019,10:00,0.01,(0.5964832318220179+0j)
16331,13.12.2019,11:00,1.15,(2.900664631485031+0j)
16332,13.12.2019,12:00,1.1,(2.858001601357001+0j)
16333,13.12.2019,13:00,2.33,(3.670429440834073+0j)
16334,13.12.2019,14:00,1.98,(3.4765886086251045+0j)
16335,13.12.2019,15:00,2.29,(3.6493041992086055+0j)
16336,13.12.2019,16:00,3.59,(4.239321844201168+0j)
16337,13.12.2019,17:00,7.99,(5.534951662936487+0j)
16338,13.12.2019,18:00,3.9,(4.35799213121265+0j)
16339,13.12.2019,19:00,3.0,(3.9930552955316005+0j)
16340,13.12.2019,20:00,5.13,(4.7749705176866+0j)
16341,13.12.2019,21:00,9.94,(5.952878714403837+0j)
16342,13.12.2019,22:00,21.76,(7.729496468298969+0j)
16343,13.12.2019,23:00,17.43,(7.1784503642273325+0j)
16344,14.12.2019,00:00,16.46,(7.0427377414003125+0j)
16345,14.12.2019,01:00,17.55,(7.194886484259707+0j)
16346,14.12.2019,02:00,16.57,(7.058391483574986+0j)
16347,14.12.2019,03:00,17.46,(7.18256644905371+0j)
16348,14.12.2019,04:00,21.32,(7.677042994900859+0j)
16349,14.12.2019,05:00,28.45,(8.451990423747754+0j)
16350,14.12.2019,06:00,36.62,(9.193996894675113+0j)
16351,14.12.2019,07:00,51.78,(10.319347912881193+0j)
16352,14.12.2019,08:00,54.22,(10.478957456152935+0j)
16353,14.12.2019,09:00,57.62,(10.693568540436818+0j)
16354,14.12.2019,10:00,46.83,(9.979442771824885+0j)
16355,14.12.2019,11:00,28.75,(8.481594835068917+0j)
16356,14.12.2019,12:00,33.32,(8.909087759195788+0j)
16357,14.12.2019,13:00,24.74,(8.067360626458656+0j)
16358,14.12.2019,14:00,16.16,(6.999688146600384+0j)
16359,14.12.2019,15:00,15.22,(6.8612481004093615+0j)
16360,14.12.2019,16:00,13.58,(6.605385408252726+0j)
16361,14.12.2019,17:00,10.75,(6.110373077117799+0j)
16362,14.12.2019,18:00,5.17,(4.787348980118147+0j)
16363,14.12.2019,19:00,0.14,(1.437609446886077+0j)
16364,14.12.2019,20:00,1.75,(3.336395977881329+0j)
16365,14.12.2019,21:00,2.93,(3.961753462763079+0j)
16366,14.12.2019,22:00,2.03,(3.505609889446289+0j)
16367,14.12.2019,23:00,0.38,(2.005361955953589+0j)
16368,15.12.2019,00:00,0.0,0j
16369,15.12.2019,01:00,0.0,0j
16370,15.12.2019,02:00,0.85,(2.6226351726198542+0j)
16371,15.12.2019,03:00,6.23,(5.09441423165854+0j)
16372,15.12.2019,04:00,11.64,(6.274549736563689+0j)
16373,15.12.2019,05:00,10.36,(6.0355681472011575+0j)
16374,15.12.2019,06:00,2.27,(3.63864923579482+0j)
16375,15.12.2019,07:00,0.98,(2.750047939596543+0j)
16376,15.12.2019,08:00,0.07,(1.14103137415319+0j)
16377,15.12.2019,09:00,0.7,(2.4582775748903822+0j)
16378,15.12.2019,10:00,0.22,(1.6713694756417292+0j)
16379,15.12.2019,11:00,0.0,0j
16380,15.12.2019,12:00,0.0,0j
16381,15.12.2019,13:00,0.48,(2.1677639276457117+0j)
16382,15.12.2019,14:00,0.08,(1.1929664636440358+0j)
16383,15.12.2019,15:00,0.0,0j
16384,15.12.2019,16:00,2.05,(3.517084962735198+0j)
16385,15.12.2019,17:00,2.0,(3.4882551007882348+0j)
16386,15.12.2019,18:00,0.57,(2.2955663924546807+0j)
16387,15.12.2019,19:00,0.14,(1.437609446886077+0j)
16388,15.12.2019,20:00,1.04,(2.8050634272537853+0j)
16389,15.12.2019,21:00,2.92,(3.957241211178936+0j)
16390,15.12.2019,22:00,4.82,(4.676783353079724+0j)
16391,15.12.2019,23:00,7.33,(5.378149836747843+0j)
16392,16.12.2019,00:00,8.54,(5.659145538068114+0j)
16393,16.12.2019,01:00,13.96,(6.6664308537604295+0j)
16394,16.12.2019,02:00,19.9,(7.502671500037352+0j)
16395,16.12.2019,03:00,19.11,(7.40204637614038+0j)
16396,16.12.2019,04:00,21.62,(7.712884051327828+0j)
16397,16.12.2019,05:00,24.87,(8.081466329445766+0j)
16398,16.12.2019,06:00,21.48,(7.696199763019384+0j)
16399,16.12.2019,07:00,20.78,(7.611672378979367+0j)
16400,16.12.2019,08:00,21.0,(7.638439989356816+0j)
16401,16.12.2019,09:00,21.41,(7.687830423134775+0j)
16402,16.12.2019,10:00,21.08,(7.648127304733703+0j)
16403,16.12.2019,11:00,23.06,(7.880455852457663+0j)
16404,16.12.2019,12:00,36.36,(9.17218623617449+0j)
16405,16.12.2019,13:00,26.65,(8.269843872540338+0j)
16406,16.12.2019,14:00,21.84,(7.738957305732953+0j)
16407,16.12.2019,15:00,16.43,(7.038456440806388+0j)
16408,16.12.2019,16:00,16.06,(6.985219961184625+0j)
16409,16.12.2019,17:00,15.49,(6.901582947839693+0j)
16410,16.12.2019,18:00,10.14,(5.9925393025846+0j)
16411,16.12.2019,19:00,8.88,(5.733272199487117+0j)
16412,16.12.2019,20:00,15.15,(6.850713155849776+0j)
16413,16.12.2019,21:00,24.89,(8.08363207156457+0j)
16414,16.12.2019,22:00,35.29,(9.081316088482234+0j)
16415,16.12.2019,23:00,40.49,(9.50708765986304+0j)
16416,17.12.2019,00:00,45.93,(9.915098992056532+0j)
16417,17.12.2019,01:00,45.88,(9.911499783452195+0j)
16418,17.12.2019,02:00,47.63,(10.035948712621806+0j)
16419,17.12.2019,03:00,49.9,(10.192915438670475+0j)
16420,17.12.2019,04:00,53.77,(10.449886775657353+0j)
16421,17.12.2019,05:00,49.63,(10.174498165272716+0j)
16422,17.12.2019,06:00,47.92,(10.05627580494157+0j)
16423,17.12.2019,07:00,42.39,(9.653527651918056+0j)
16424,17.12.2019,08:00,35.88,(9.131645657351472+0j)
16425,17.12.2019,09:00,34.44,(9.007811449539023+0j)
16426,17.12.2019,10:00,44.18,(9.787538346456158+0j)
16427,17.12.2019,11:00,45.5,(9.884059967123601+0j)
16428,17.12.2019,12:00,51.45,(10.29737903918585+0j)
16429,17.12.2019,13:00,49.61,(10.173131268209815+0j)
16430,17.12.2019,14:00,52.93,(10.395184553008708+0j)
16431,17.12.2019,15:00,56.81,(10.64322318261276+0j)
16432,17.12.2019,16:00,55.71,(10.5740808217324+0j)
16433,17.12.2019,17:00,57.74,(10.700986904620033+0j)
16434,17.12.2019,18:00,57.84,(10.707161027213376+0j)
16435,17.12.2019,19:00,54.19,(10.477024425772212+0j)
16436,17.12.2019,20:00,54.91,(10.523221713715133+0j)
16437,17.12.2019,21:00,54.96,(10.526414826459263+0j)
16438,17.12.2019,22:00,57.17,(10.66565758558153+0j)
16439,17.12.2019,23:00,58.74,(10.762410514302008+0j)
16440,18.12.2019,00:00,58.97,(10.776439175227727+0j)
16441,18.12.2019,01:00,59.26,(10.794075591347832+0j)
16442,18.12.2019,02:00,58.25,(10.732400791857561+0j)
16443,18.12.2019,03:00,57.33,(10.675598205383972+0j)
16444,18.12.2019,04:00,57.26,(10.671251462963157+0j)
16445,18.12.2019,05:00,56.99,(10.65445219377134+0j)
16446,18.12.2019,06:00,58.39,(10.74099211641867+0j)
16447,18.12.2019,07:00,58.03,(10.718872282851057+0j)
16448,18.12.2019,08:00,58.26,(10.733014914128976+0j)
16449,18.12.2019,09:00,59.22,(10.791646408056318+0j)
16450,18.12.2019,10:00,59.16,(10.788000581289653+0j)
16451,18.12.2019,11:00,58.74,(10.762410514302008+0j)
16452,18.12.2019,12:00,58.57,(10.752017950113828+0j)
16453,18.12.2019,13:00,57.07,(10.659435276494348+0j)
16454,18.12.2019,14:00,54.54,(10.499532219900576+0j)
16455,18.12.2019,15:00,52.29,(10.35311695327993+0j)
16456,18.12.2019,16:00,52.82,(10.387978410663798+0j)
16457,18.12.2019,17:00,58.76,(10.763631850049476+0j)
16458,18.12.2019,18:00,59.27,(10.794682716361281+0j)
16459,18.12.2019,19:00,59.0,(10.778266309744806+0j)
16460,18.12.2019,20:00,58.94,(10.774611420922788+0j)
16461,18.12.2019,21:00,59.05,(10.781310158059613+0j)
16462,18.12.2019,22:00,59.1,(10.784352288626836+0j)
16463,18.12.2019,23:00,59.27,(10.794682716361281+0j)
16464,19.12.2019,00:00,59.29,(10.795896761551338+0j)
16465,19.12.2019,01:00,59.28,(10.795289773089385+0j)
16466,19.12.2019,02:00,59.12,(10.785568660426982+0j)
16467,19.12.2019,03:00,59.01,(10.778875216943986+0j)
16468,19.12.2019,04:00,59.01,(10.778875216943986+0j)
16469,19.12.2019,05:00,54.84,(10.518748097726247+0j)
16470,19.12.2019,06:00,42.86,(9.689074494084183+0j)
16471,19.12.2019,07:00,49.03,(10.133330415169349+0j)
16472,19.12.2019,08:00,48.15,(10.072339054933131+0j)
16473,19.12.2019,09:00,50.48,(10.232255001814577+0j)
16474,19.12.2019,10:00,50.68,(10.245750473801182+0j)
16475,19.12.2019,11:00,34.86,(9.044280719515536+0j)
16476,19.12.2019,12:00,37.5,(9.267060435868926+0j)
16477,19.12.2019,13:00,37.68,(9.281864071953+0j)
16478,19.12.2019,14:00,38.08,(9.31459305952026+0j)
16479,19.12.2019,15:00,39.22,(9.40663088106979+0j)
16480,19.12.2019,16:00,33.35,(8.911760752983298+0j)
16481,19.12.2019,17:00,24.15,(8.002713779377684+0j)
16482,19.12.2019,18:00,22.45,(7.8103474545108025+0j)
16483,19.12.2019,19:00,35.86,(9.129948640836396+0j)
16484,19.12.2019,20:00,45.85,(9.909339002964396+0j)
16485,19.12.2019,21:00,43.05,(9.703370734076628+0j)
16486,19.12.2019,22:00,45.96,(9.917257263563982+0j)
16487,19.12.2019,23:00,53.12,(10.407608046181684+0j)
16488,20.12.2019,00:00,56.83,(10.644472020779999+0j)
16489,20.12.2019,01:00,51.58,(10.306044626361112+0j)
16490,20.12.2019,02:00,54.11,(10.471866187791166+0j)
16491,20.12.2019,03:00,47.29,(10.012011599195752+0j)
16492,20.12.2019,04:00,52.28,(10.35245693052197+0j)
16493,20.12.2019,05:00,51.57,(10.305378560009721+0j)
16494,20.12.2019,06:00,49.09,(10.137462252697627+0j)
16495,20.12.2019,07:00,51.41,(10.29470976836723+0j)
16496,20.12.2019,08:00,54.95,(10.525776358887706+0j)
16497,20.12.2019,09:00,57.91,(10.711478680034041+0j)
16498,20.12.2019,10:00,57.57,(10.6904745154564+0j)
16499,20.12.2019,11:00,57.74,(10.700986904620033+0j)
16500,20.12.2019,12:00,54.82,(10.517469222564984+0j)
16501,20.12.2019,13:00,46.85,(9.980863231992362+0j)
16502,20.12.2019,14:00,54.12,(10.472511245461135+0j)
16503,20.12.2019,15:00,52.96,(10.397148131550502+0j)
16504,20.12.2019,16:00,43.57,(9.742283410641805+0j)
16505,20.12.2019,17:00,38.56,(9.353566706159448+0j)
16506,20.12.2019,18:00,33.95,(8.96488725828007+0j)
16507,20.12.2019,19:00,41.86,(9.613126281701525+0j)
16508,20.12.2019,20:00,45.52,(9.885507968897485+0j)
16509,20.12.2019,21:00,56.61,(10.630718649942134+0j)
16510,20.12.2019,22:00,57.92,(10.712095203500352+0j)
16511,20.12.2019,23:00,58.26,(10.733014914128976+0j)
16512,21.12.2019,00:00,57.54,(10.688617240485831+0j)
16513,21.12.2019,01:00,50.12,(10.207873046817594+0j)
16514,21.12.2019,02:00,49.22,(10.146403031367553+0j)
16515,21.12.2019,03:00,44.21,(9.789753222826505+0j)
