,Tarih,Saat,Toplam (MWh),YALOVA WindSpeed(m/s)
13934,04.09.2019,14:00,42.0,(9.014967103870655+0j)
13935,04.09.2019,15:00,42.0,(9.014967103870655+0j)
13936,04.09.2019,16:00,45.0,(9.22469227303727+0j)
13937,04.09.2019,17:00,44.0,(9.155848720258769+0j)
13938,04.09.2019,18:00,47.0,(9.35937831313821+0j)
13939,04.09.2019,19:00,38.0,(8.71917876144614+0j)
13940,04.09.2019,20:00,42.0,(9.014967103870655+0j)
13941,04.09.2019,21:00,40.0,(8.86953897800405+0j)
13942,04.09.2019,22:00,39.0,(8.795001513010876+0j)
13943,04.09.2019,23:00,40.11,(8.87766194722289+0j)
13944,05.09.2019,00:00,30.0,(8.058510962929244+0j)
13945,05.09.2019,01:00,28.0,(7.875299152181772+0j)
13946,05.09.2019,02:00,30.0,(8.058510962929244+0j)
13947,05.09.2019,03:00,27.0,(7.7804067904362775+0j)
13948,05.09.2019,04:00,26.0,(7.683141509092493+0j)
13949,05.09.2019,05:00,30.0,(8.058510962929244+0j)
13950,05.09.2019,06:00,25.0,(7.583349155249169+0j)
13951,05.09.2019,07:00,32.0,(8.233750615919378+0j)
13952,05.09.2019,08:00,26.0,(7.683141509092493+0j)
13953,05.09.2019,09:00,26.0,(7.683141509092493+0j)
13954,05.09.2019,10:00,27.0,(7.7804067904362775+0j)
13955,05.09.2019,11:00,31.0,(8.147073119737046+0j)
13956,05.09.2019,12:00,29.0,(7.9679582309792645+0j)
13957,05.09.2019,13:00,26.0,(7.683141509092493+0j)
13958,05.09.2019,14:00,34.0,(8.40183255234561+0j)
13959,05.09.2019,15:00,43.0,(9.085954019544717+0j)
13960,05.09.2019,16:00,45.0,(9.22469227303727+0j)
13961,05.09.2019,17:00,43.0,(9.085954019544717+0j)
13962,05.09.2019,18:00,44.0,(9.155848720258769+0j)
13963,05.09.2019,19:00,45.0,(9.22469227303727+0j)
13964,05.09.2019,20:00,45.0,(9.22469227303727+0j)
13965,05.09.2019,21:00,42.0,(9.014967103870655+0j)
13966,05.09.2019,22:00,37.0,(8.642013840595439+0j)
13967,05.09.2019,23:00,35.81,(8.54835382662573+0j)
13968,06.09.2019,00:00,27.0,(7.7804067904362775+0j)
13969,06.09.2019,01:00,36.0,(8.563445729608777+0j)
13970,06.09.2019,02:00,25.0,(7.583349155249169+0j)
13971,06.09.2019,03:00,30.0,(8.058510962929244+0j)
13972,06.09.2019,04:00,30.0,(8.058510962929244+0j)
13973,06.09.2019,05:00,30.0,(8.058510962929244+0j)
13974,06.09.2019,06:00,34.0,(8.40183255234561+0j)
13975,06.09.2019,07:00,34.0,(8.40183255234561+0j)
13976,06.09.2019,08:00,30.0,(8.058510962929244+0j)
13977,06.09.2019,09:00,23.0,(7.375480653711542+0j)
13978,06.09.2019,10:00,20.0,(7.039757752078289+0j)
13979,06.09.2019,11:00,19.0,(6.920416769109193+0j)
13980,06.09.2019,12:00,28.0,(7.875299152181772+0j)
13981,06.09.2019,13:00,33.0,(8.318640627219+0j)
13982,06.09.2019,14:00,38.0,(8.71917876144614+0j)
13983,06.09.2019,15:00,40.0,(8.86953897800405+0j)
13984,06.09.2019,16:00,40.0,(8.86953897800405+0j)
13985,06.09.2019,17:00,41.0,(8.942844277324411+0j)
13986,06.09.2019,18:00,41.0,(8.942844277324411+0j)
13987,06.09.2019,19:00,44.0,(9.155848720258769+0j)
13988,06.09.2019,20:00,42.0,(9.014967103870655+0j)
13989,06.09.2019,21:00,40.0,(8.86953897800405+0j)
13990,06.09.2019,22:00,40.0,(8.86953897800405+0j)
13991,06.09.2019,23:00,31.79,(8.215699742387304+0j)
13992,07.09.2019,00:00,35.0,(8.483408843919547+0j)
13993,07.09.2019,01:00,25.0,(7.583349155249169+0j)
13994,07.09.2019,02:00,20.0,(7.039757752078289+0j)
13995,07.09.2019,03:00,20.0,(7.039757752078289+0j)
13996,07.09.2019,04:00,19.0,(6.920416769109193+0j)
13997,07.09.2019,05:00,19.0,(6.920416769109193+0j)
13998,07.09.2019,06:00,20.0,(7.039757752078289+0j)
13999,07.09.2019,07:00,19.0,(6.920416769109193+0j)
14000,07.09.2019,08:00,12.0,(5.937561643914042+0j)
14001,07.09.2019,09:00,9.0,(5.394632767183229+0j)
14002,07.09.2019,10:00,10.0,(5.587459430625182+0j)
14003,07.09.2019,11:00,10.0,(5.587459430625182+0j)
14004,07.09.2019,12:00,24.0,(7.480858900215709+0j)
14005,07.09.2019,13:00,23.0,(7.375480653711542+0j)
14006,07.09.2019,14:00,32.0,(8.233750615919378+0j)
14007,07.09.2019,15:00,30.0,(8.058510962929244+0j)
14008,07.09.2019,16:00,30.0,(8.058510962929244+0j)
14009,07.09.2019,17:00,32.0,(8.233750615919378+0j)
14010,07.09.2019,18:00,39.0,(8.795001513010876+0j)
14011,07.09.2019,19:00,43.0,(9.085954019544717+0j)
14012,07.09.2019,20:00,43.0,(9.085954019544717+0j)
14013,07.09.2019,21:00,44.0,(9.155848720258769+0j)
14014,07.09.2019,22:00,45.0,(9.22469227303727+0j)
14015,07.09.2019,23:00,46.46,(9.323395726023003+0j)
14016,08.09.2019,00:00,40.0,(8.86953897800405+0j)
14017,08.09.2019,01:00,36.0,(8.563445729608777+0j)
14018,08.09.2019,02:00,34.0,(8.40183255234561+0j)
14019,08.09.2019,03:00,33.0,(8.318640627219+0j)
14020,08.09.2019,04:00,33.0,(8.318640627219+0j)
14021,08.09.2019,05:00,27.0,(7.7804067904362775+0j)
14022,08.09.2019,06:00,28.0,(7.875299152181772+0j)
14023,08.09.2019,07:00,32.0,(8.233750615919378+0j)
14024,08.09.2019,08:00,26.0,(7.683141509092493+0j)
14025,08.09.2019,09:00,25.0,(7.583349155249169+0j)
14026,08.09.2019,10:00,24.0,(7.480858900215709+0j)
14027,08.09.2019,11:00,30.0,(8.058510962929244+0j)
14028,08.09.2019,12:00,25.0,(7.583349155249169+0j)
14029,08.09.2019,13:00,22.0,(7.2670019451002315+0j)
14030,08.09.2019,14:00,29.0,(7.9679582309792645+0j)
14031,08.09.2019,15:00,32.0,(8.233750615919378+0j)
14032,08.09.2019,16:00,42.0,(9.014967103870655+0j)
14033,08.09.2019,17:00,41.0,(8.942844277324411+0j)
14034,08.09.2019,18:00,44.0,(9.155848720258769+0j)
14035,08.09.2019,19:00,45.0,(9.22469227303727+0j)
14036,08.09.2019,20:00,41.0,(8.942844277324411+0j)
14037,08.09.2019,21:00,36.0,(8.563445729608777+0j)
14038,08.09.2019,22:00,35.0,(8.483408843919547+0j)
14039,08.09.2019,23:00,35.53,(8.526015516013016+0j)
14040,09.09.2019,00:00,35.0,(8.483408843919547+0j)
14041,09.09.2019,01:00,35.0,(8.483408843919547+0j)
14042,09.09.2019,02:00,35.0,(8.483408843919547+0j)
14043,09.09.2019,03:00,34.0,(8.40183255234561+0j)
14044,09.09.2019,04:00,31.0,(8.147073119737046+0j)
14045,09.09.2019,05:00,31.0,(8.147073119737046+0j)
14046,09.09.2019,06:00,29.0,(7.9679582309792645+0j)
14047,09.09.2019,07:00,19.0,(6.920416769109193+0j)
14048,09.09.2019,08:00,13.0,(6.098113456976981+0j)
14049,09.09.2019,09:00,8.0,(5.186937860290851+0j)
14050,09.09.2019,10:00,11.0,(5.76782326615353+0j)
14051,09.09.2019,11:00,12.0,(5.937561643914042+0j)
14052,09.09.2019,12:00,15.0,(6.396044389925575+0j)
14053,09.09.2019,13:00,19.0,(6.920416769109193+0j)
14054,09.09.2019,14:00,22.0,(7.2670019451002315+0j)
14055,09.09.2019,15:00,17.0,(6.668538916027042+0j)
14056,09.09.2019,16:00,33.0,(8.318640627219+0j)
14057,09.09.2019,17:00,39.0,(8.795001513010876+0j)
14058,09.09.2019,18:00,38.0,(8.71917876144614+0j)
14059,09.09.2019,19:00,34.0,(8.40183255234561+0j)
14060,09.09.2019,20:00,37.0,(8.642013840595439+0j)
14061,09.09.2019,21:00,35.0,(8.483408843919547+0j)
14062,09.09.2019,22:00,34.0,(8.40183255234561+0j)
14063,09.09.2019,23:00,28.68,(7.938542335224168+0j)
14064,10.09.2019,00:00,23.0,(7.375480653711542+0j)
14065,10.09.2019,01:00,20.0,(7.039757752078289+0j)
14066,10.09.2019,02:00,17.0,(6.668538916027042+0j)
14067,10.09.2019,03:00,12.0,(5.937561643914042+0j)
14068,10.09.2019,04:00,9.0,(5.394632767183229+0j)
14069,10.09.2019,05:00,12.0,(5.937561643914042+0j)
14070,10.09.2019,06:00,16.0,(6.535132194677116+0j)
14071,10.09.2019,07:00,14.0,(6.2506290793688075+0j)
14072,10.09.2019,08:00,14.0,(6.2506290793688075+0j)
14073,10.09.2019,09:00,8.0,(5.186937860290851+0j)
14074,10.09.2019,10:00,9.0,(5.394632767183229+0j)
14075,10.09.2019,11:00,19.0,(6.920416769109193+0j)
14076,10.09.2019,12:00,15.0,(6.396044389925575+0j)
14077,10.09.2019,13:00,27.0,(7.7804067904362775+0j)
14078,10.09.2019,14:00,32.0,(8.233750615919378+0j)
14079,10.09.2019,15:00,34.0,(8.40183255234561+0j)
14080,10.09.2019,16:00,47.0,(9.35937831313821+0j)
14081,10.09.2019,17:00,36.0,(8.563445729608777+0j)
14082,10.09.2019,18:00,42.0,(9.014967103870655+0j)
14083,10.09.2019,19:00,43.0,(9.085954019544717+0j)
14084,10.09.2019,20:00,40.0,(8.86953897800405+0j)
14085,10.09.2019,21:00,42.0,(9.014967103870655+0j)
14086,10.09.2019,22:00,39.0,(8.795001513010876+0j)
14087,10.09.2019,23:00,34.12,(8.411705455144864+0j)
14088,11.09.2019,00:00,35.0,(8.483408843919547+0j)
14089,11.09.2019,01:00,32.0,(8.233750615919378+0j)
14090,11.09.2019,02:00,33.0,(8.318640627219+0j)
14091,11.09.2019,03:00,34.0,(8.40183255234561+0j)
14092,11.09.2019,04:00,32.0,(8.233750615919378+0j)
14093,11.09.2019,05:00,31.0,(8.147073119737046+0j)
14094,11.09.2019,06:00,33.0,(8.318640627219+0j)
14095,11.09.2019,07:00,31.0,(8.147073119737046+0j)
14096,11.09.2019,08:00,28.0,(7.875299152181772+0j)
14097,11.09.2019,09:00,25.0,(7.583349155249169+0j)
14098,11.09.2019,10:00,22.0,(7.2670019451002315+0j)
14099,11.09.2019,11:00,19.0,(6.920416769109193+0j)
14100,11.09.2019,12:00,21.0,(7.155184132071494+0j)
14101,11.09.2019,13:00,27.0,(7.7804067904362775+0j)
14102,11.09.2019,14:00,35.0,(8.483408843919547+0j)
14103,11.09.2019,15:00,38.0,(8.71917876144614+0j)
14104,11.09.2019,16:00,44.0,(9.155848720258769+0j)
14105,11.09.2019,17:00,44.0,(9.155848720258769+0j)
14106,11.09.2019,18:00,42.0,(9.014967103870655+0j)
14107,11.09.2019,19:00,44.0,(9.155848720258769+0j)
14108,11.09.2019,20:00,39.0,(8.795001513010876+0j)
14109,11.09.2019,21:00,38.0,(8.71917876144614+0j)
14110,11.09.2019,22:00,34.0,(8.40183255234561+0j)
14111,11.09.2019,23:00,30.81,(8.130394440476627+0j)
14112,12.09.2019,00:00,30.0,(8.058510962929244+0j)
14113,12.09.2019,01:00,25.0,(7.583349155249169+0j)
14114,12.09.2019,02:00,22.0,(7.2670019451002315+0j)
14115,12.09.2019,03:00,21.0,(7.155184132071494+0j)
14116,12.09.2019,04:00,21.0,(7.155184132071494+0j)
14117,12.09.2019,05:00,21.0,(7.155184132071494+0j)
14118,12.09.2019,06:00,23.0,(7.375480653711542+0j)
14119,12.09.2019,07:00,22.0,(7.2670019451002315+0j)
14120,12.09.2019,08:00,21.0,(7.155184132071494+0j)
14121,12.09.2019,09:00,19.0,(6.920416769109193+0j)
14122,12.09.2019,10:00,14.0,(6.2506290793688075+0j)
14123,12.09.2019,11:00,14.0,(6.2506290793688075+0j)
14124,12.09.2019,12:00,18.0,(6.796811379826778+0j)
14125,12.09.2019,13:00,16.0,(6.535132194677116+0j)
14126,12.09.2019,14:00,17.0,(6.668538916027042+0j)
14127,12.09.2019,15:00,21.0,(7.155184132071494+0j)
14128,12.09.2019,16:00,26.0,(7.683141509092493+0j)
14129,12.09.2019,17:00,31.0,(8.147073119737046+0j)
14130,12.09.2019,18:00,32.0,(8.233750615919378+0j)
14131,12.09.2019,19:00,32.0,(8.233750615919378+0j)
14132,12.09.2019,20:00,28.0,(7.875299152181772+0j)
14133,12.09.2019,21:00,38.0,(8.71917876144614+0j)
14134,12.09.2019,22:00,35.0,(8.483408843919547+0j)
14135,12.09.2019,23:00,35.88,(8.55392019813231+0j)
14136,13.09.2019,00:00,33.0,(8.318640627219+0j)
14137,13.09.2019,01:00,32.0,(8.233750615919378+0j)
14138,13.09.2019,02:00,27.0,(7.7804067904362775+0j)
14139,13.09.2019,03:00,25.0,(7.583349155249169+0j)
14140,13.09.2019,04:00,25.0,(7.583349155249169+0j)
14141,13.09.2019,05:00,32.0,(8.233750615919378+0j)
14142,13.09.2019,06:00,31.0,(8.147073119737046+0j)
14143,13.09.2019,07:00,33.0,(8.318640627219+0j)
14144,13.09.2019,08:00,28.0,(7.875299152181772+0j)
14145,13.09.2019,09:00,32.0,(8.233750615919378+0j)
14146,13.09.2019,10:00,38.0,(8.71917876144614+0j)
14147,13.09.2019,11:00,41.0,(8.942844277324411+0j)
14148,13.09.2019,12:00,38.0,(8.71917876144614+0j)
14149,13.09.2019,13:00,41.0,(8.942844277324411+0j)
14150,13.09.2019,14:00,48.0,(9.425291599675182+0j)
14151,13.09.2019,15:00,46.0,(9.292523328703572+0j)
14152,13.09.2019,16:00,43.0,(9.085954019544717+0j)
14153,13.09.2019,17:00,42.0,(9.014967103870655+0j)
14154,13.09.2019,18:00,40.0,(8.86953897800405+0j)
14155,13.09.2019,19:00,39.0,(8.795001513010876+0j)
14156,13.09.2019,20:00,38.0,(8.71917876144614+0j)
14157,13.09.2019,21:00,42.0,(9.014967103870655+0j)
14158,13.09.2019,22:00,39.0,(8.795001513010876+0j)
14159,13.09.2019,23:00,37.71,(8.696941730233316+0j)
14160,14.09.2019,00:00,33.0,(8.318640627219+0j)
14161,14.09.2019,01:00,27.0,(7.7804067904362775+0j)
14162,14.09.2019,02:00,29.0,(7.9679582309792645+0j)
14163,14.09.2019,03:00,34.0,(8.40183255234561+0j)
14164,14.09.2019,04:00,30.0,(8.058510962929244+0j)
14165,14.09.2019,05:00,33.0,(8.318640627219+0j)
14166,14.09.2019,06:00,29.0,(7.9679582309792645+0j)
14167,14.09.2019,07:00,32.0,(8.233750615919378+0j)
14168,14.09.2019,08:00,37.0,(8.642013840595439+0j)
14169,14.09.2019,09:00,37.0,(8.642013840595439+0j)
14170,14.09.2019,10:00,32.0,(8.233750615919378+0j)
14171,14.09.2019,11:00,35.0,(8.483408843919547+0j)
14172,14.09.2019,12:00,37.0,(8.642013840595439+0j)
14173,14.09.2019,13:00,37.0,(8.642013840595439+0j)
14174,14.09.2019,14:00,40.0,(8.86953897800405+0j)
14175,14.09.2019,15:00,43.0,(9.085954019544717+0j)
14176,14.09.2019,16:00,41.0,(8.942844277324411+0j)
14177,14.09.2019,17:00,41.0,(8.942844277324411+0j)
14178,14.09.2019,18:00,42.0,(9.014967103870655+0j)
14179,14.09.2019,19:00,40.0,(8.86953897800405+0j)
14180,14.09.2019,20:00,32.0,(8.233750615919378+0j)
14181,14.09.2019,21:00,34.0,(8.40183255234561+0j)
14182,14.09.2019,22:00,36.0,(8.563445729608777+0j)
14183,14.09.2019,23:00,34.22,(8.419915206066493+0j)
14184,15.09.2019,00:00,35.0,(8.483408843919547+0j)
14185,15.09.2019,01:00,31.0,(8.147073119737046+0j)
14186,15.09.2019,02:00,31.0,(8.147073119737046+0j)
14187,15.09.2019,03:00,35.0,(8.483408843919547+0j)
14188,15.09.2019,04:00,28.0,(7.875299152181772+0j)
14189,15.09.2019,05:00,33.0,(8.318640627219+0j)
14190,15.09.2019,06:00,32.0,(8.233750615919378+0j)
14191,15.09.2019,07:00,25.0,(7.583349155249169+0j)
14192,15.09.2019,08:00,28.0,(7.875299152181772+0j)
14193,15.09.2019,09:00,25.0,(7.583349155249169+0j)
14194,15.09.2019,10:00,25.0,(7.583349155249169+0j)
14195,15.09.2019,11:00,25.0,(7.583349155249169+0j)
14196,15.09.2019,12:00,30.0,(8.058510962929244+0j)
14197,15.09.2019,13:00,33.0,(8.318640627219+0j)
14198,15.09.2019,14:00,46.0,(9.292523328703572+0j)
14199,15.09.2019,15:00,39.0,(8.795001513010876+0j)
14200,15.09.2019,16:00,40.0,(8.86953897800405+0j)
14201,15.09.2019,17:00,42.0,(9.014967103870655+0j)
14202,15.09.2019,18:00,39.0,(8.795001513010876+0j)
14203,15.09.2019,19:00,36.0,(8.563445729608777+0j)
14204,15.09.2019,20:00,47.0,(9.35937831313821+0j)
14205,15.09.2019,21:00,43.0,(9.085954019544717+0j)
14206,15.09.2019,22:00,39.0,(8.795001513010876+0j)
14207,15.09.2019,23:00,35.12,(8.493093108999211+0j)
14208,16.09.2019,00:00,30.0,(8.058510962929244+0j)
14209,16.09.2019,01:00,28.0,(7.875299152181772+0j)
14210,16.09.2019,02:00,25.0,(7.583349155249169+0j)
14211,16.09.2019,03:00,12.0,(5.937561643914042+0j)
14212,16.09.2019,04:00,10.0,(5.587459430625182+0j)
14213,16.09.2019,05:00,11.0,(5.76782326615353+0j)
14214,16.09.2019,06:00,13.0,(6.098113456976981+0j)
14215,16.09.2019,07:00,11.0,(5.76782326615353+0j)
14216,16.09.2019,08:00,4.0,(4.116875307959689+0j)
14217,16.09.2019,09:00,1.0,(2.5934689301454257+0j)
14218,16.09.2019,10:00,1.0,(2.5934689301454257+0j)
14219,16.09.2019,11:00,3.0,(3.7404294501078543+0j)
14220,16.09.2019,12:00,6.0,(4.712645799837591+0j)
14221,16.09.2019,13:00,6.0,(4.712645799837591+0j)
14222,16.09.2019,14:00,4.0,(4.116875307959689+0j)
14223,16.09.2019,15:00,3.0,(3.7404294501078543+0j)
14224,16.09.2019,16:00,2.0,(3.267566097338558+0j)
14225,16.09.2019,17:00,6.0,(4.712645799837591+0j)
14226,16.09.2019,18:00,15.0,(6.396044389925575+0j)
14227,16.09.2019,19:00,15.0,(6.396044389925575+0j)
14228,16.09.2019,20:00,8.0,(5.186937860290851+0j)
14229,16.09.2019,21:00,1.0,(2.5934689301454257+0j)
14230,16.09.2019,22:00,0.0,0j
14231,16.09.2019,23:00,0.0,0j
14232,17.09.2019,00:00,0.0,0j
14233,17.09.2019,01:00,0.0,0j
14234,17.09.2019,02:00,0.0,0j
14235,17.09.2019,03:00,0.0,0j
14236,17.09.2019,04:00,0.0,0j
14237,17.09.2019,05:00,0.0,0j
14238,17.09.2019,06:00,0.0,0j
14239,17.09.2019,07:00,0.0,0j
14240,17.09.2019,08:00,0.0,0j
14241,17.09.2019,09:00,0.0,0j
14242,17.09.2019,10:00,0.0,0j
14243,17.09.2019,11:00,0.0,0j
14244,17.09.2019,12:00,0.0,0j
14245,17.09.2019,13:00,0.0,0j
14246,17.09.2019,14:00,0.0,0j
14247,17.09.2019,15:00,0.0,0j
14248,17.09.2019,16:00,0.0,0j
14249,17.09.2019,17:00,0.0,0j
14250,17.09.2019,18:00,0.0,0j
14251,17.09.2019,19:00,0.0,0j
14252,17.09.2019,20:00,0.0,0j
14253,17.09.2019,21:00,0.0,0j
14254,17.09.2019,22:00,0.0,0j
14255,17.09.2019,23:00,0.36,(1.8449384546074543+0j)
14256,18.09.2019,00:00,0.0,0j
14257,18.09.2019,01:00,1.0,(2.5934689301454257+0j)
14258,18.09.2019,02:00,0.0,0j
14259,18.09.2019,03:00,0.0,0j
14260,18.09.2019,04:00,1.0,(2.5934689301454257+0j)
14261,18.09.2019,05:00,2.0,(3.267566097338558+0j)
14262,18.09.2019,06:00,3.0,(3.7404294501078543+0j)
14263,18.09.2019,22:00,0.0,0j
14264,18.09.2019,23:00,0.12,(1.2792088779851152+0j)
14265,19.09.2019,00:00,0.0,0j
14266,19.09.2019,01:00,0.0,0j
14267,19.09.2019,02:00,5.0,(4.434769489002025+0j)
14268,19.09.2019,03:00,18.0,(6.796811379826778+0j)
14269,19.09.2019,04:00,21.0,(7.155184132071494+0j)
14270,19.09.2019,05:00,25.0,(7.583349155249169+0j)
14271,19.09.2019,06:00,32.0,(8.233750615919378+0j)
14272,19.09.2019,07:00,15.0,(6.396044389925575+0j)
14273,19.09.2019,08:00,10.0,(5.587459430625182+0j)
14274,19.09.2019,09:00,4.0,(4.116875307959689+0j)
14275,19.09.2019,10:00,4.0,(4.116875307959689+0j)
14276,19.09.2019,11:00,6.0,(4.712645799837591+0j)
14277,19.09.2019,12:00,11.0,(5.76782326615353+0j)
14278,19.09.2019,13:00,12.0,(5.937561643914042+0j)
14279,19.09.2019,14:00,15.0,(6.396044389925575+0j)
14280,19.09.2019,15:00,22.0,(7.2670019451002315+0j)
14281,19.09.2019,16:00,28.0,(7.875299152181772+0j)
14282,19.09.2019,17:00,34.0,(8.40183255234561+0j)
14283,19.09.2019,18:00,36.0,(8.563445729608777+0j)
14284,19.09.2019,19:00,38.0,(8.71917876144614+0j)
14285,19.09.2019,20:00,27.0,(7.7804067904362775+0j)
14286,19.09.2019,21:00,27.0,(7.7804067904362775+0j)
14287,19.09.2019,22:00,17.0,(6.668538916027042+0j)
14288,19.09.2019,23:00,12.64,(6.041295431817732+0j)
14289,20.09.2019,00:00,9.0,(5.394632767183229+0j)
14290,20.09.2019,01:00,4.0,(4.116875307959689+0j)
14291,20.09.2019,02:00,8.0,(5.186937860290851+0j)
14292,20.09.2019,03:00,16.0,(6.535132194677116+0j)
14293,20.09.2019,04:00,10.0,(5.587459430625182+0j)
14294,20.09.2019,05:00,11.0,(5.76782326615353+0j)
14295,20.09.2019,06:00,13.0,(6.098113456976981+0j)
14296,20.09.2019,07:00,8.0,(5.186937860290851+0j)
14297,20.09.2019,08:00,2.0,(3.267566097338558+0j)
14298,20.09.2019,09:00,20.0,(7.039757752078289+0j)
14299,20.09.2019,10:00,43.0,(9.085954019544717+0j)
14300,20.09.2019,11:00,46.0,(9.292523328703572+0j)
14301,20.09.2019,12:00,45.0,(9.22469227303727+0j)
14302,20.09.2019,13:00,40.0,(8.86953897800405+0j)
14303,20.09.2019,14:00,41.0,(8.942844277324411+0j)
14304,20.09.2019,15:00,31.0,(8.147073119737046+0j)
14305,20.09.2019,16:00,14.0,(6.2506290793688075+0j)
14306,20.09.2019,17:00,27.0,(7.7804067904362775+0j)
14307,20.09.2019,18:00,45.0,(9.22469227303727+0j)
14308,20.09.2019,19:00,50.0,(9.554421229400932+0j)
14309,20.09.2019,20:00,50.0,(9.554421229400932+0j)
14310,20.09.2019,21:00,46.0,(9.292523328703572+0j)
14311,20.09.2019,22:00,49.0,(9.490295664848324+0j)
14312,20.09.2019,23:00,47.69,(9.404957202903267+0j)
14313,21.09.2019,00:00,45.0,(9.22469227303727+0j)
14314,21.09.2019,01:00,47.0,(9.35937831313821+0j)
14315,21.09.2019,02:00,35.0,(8.483408843919547+0j)
14316,21.09.2019,03:00,41.0,(8.942844277324411+0j)
14317,21.09.2019,04:00,40.0,(8.86953897800405+0j)
14318,21.09.2019,05:00,41.0,(8.942844277324411+0j)
14319,21.09.2019,06:00,41.0,(8.942844277324411+0j)
14320,21.09.2019,07:00,33.0,(8.318640627219+0j)
14321,21.09.2019,08:00,36.0,(8.563445729608777+0j)
14322,21.09.2019,09:00,30.0,(8.058510962929244+0j)
14323,21.09.2019,10:00,33.0,(8.318640627219+0j)
14324,21.09.2019,11:00,37.0,(8.642013840595439+0j)
14325,21.09.2019,12:00,33.0,(8.318640627219+0j)
14326,21.09.2019,13:00,34.0,(8.40183255234561+0j)
14327,21.09.2019,14:00,38.0,(8.71917876144614+0j)
14328,21.09.2019,15:00,39.0,(8.795001513010876+0j)
14329,21.09.2019,16:00,45.0,(9.22469227303727+0j)
14330,21.09.2019,17:00,44.0,(9.155848720258769+0j)
14331,21.09.2019,18:00,42.0,(9.014967103870655+0j)
14332,21.09.2019,19:00,41.0,(8.942844277324411+0j)
14333,21.09.2019,20:00,42.0,(9.014967103870655+0j)
14334,21.09.2019,21:00,47.0,(9.35937831313821+0j)
14335,21.09.2019,22:00,31.0,(8.147073119737046+0j)
14336,21.09.2019,23:00,37.59,(8.687706850200293+0j)
14337,22.09.2019,00:00,39.0,(8.795001513010876+0j)
14338,22.09.2019,01:00,34.0,(8.40183255234561+0j)
14339,22.09.2019,02:00,30.0,(8.058510962929244+0j)
14340,22.09.2019,03:00,27.0,(7.7804067904362775+0j)
14341,22.09.2019,04:00,26.0,(7.683141509092493+0j)
14342,22.09.2019,05:00,26.0,(7.683141509092493+0j)
14343,22.09.2019,06:00,26.0,(7.683141509092493+0j)
14344,22.09.2019,07:00,21.0,(7.155184132071494+0j)
14345,22.09.2019,08:00,14.0,(6.2506290793688075+0j)
14346,22.09.2019,09:00,7.0,(4.961127588026532+0j)
14347,22.09.2019,10:00,4.0,(4.116875307959689+0j)
14348,22.09.2019,11:00,2.0,(3.267566097338558+0j)
14349,22.09.2019,12:00,2.0,(3.267566097338558+0j)
14350,22.09.2019,13:00,5.0,(4.434769489002025+0j)
14351,22.09.2019,14:00,8.0,(5.186937860290851+0j)
14352,22.09.2019,15:00,12.0,(5.937561643914042+0j)
14353,22.09.2019,16:00,13.0,(6.098113456976981+0j)
14354,22.09.2019,17:00,13.0,(6.098113456976981+0j)
14355,22.09.2019,18:00,17.0,(6.668538916027042+0j)
14356,22.09.2019,19:00,24.0,(7.480858900215709+0j)
14357,22.09.2019,20:00,7.0,(4.961127588026532+0j)
14358,22.09.2019,21:00,0.0,0j
14359,22.09.2019,22:00,0.0,0j
14360,22.09.2019,23:00,0.0,0j
14361,23.09.2019,00:00,0.0,0j
14362,23.09.2019,01:00,0.0,0j
14363,23.09.2019,02:00,0.0,0j
14364,23.09.2019,03:00,0.0,0j
14365,23.09.2019,04:00,0.0,0j
14366,23.09.2019,05:00,0.0,0j
14367,23.09.2019,06:00,0.0,0j
14368,23.09.2019,07:00,0.0,0j
14369,23.09.2019,08:00,0.0,0j
14370,23.09.2019,09:00,0.0,0j
14371,23.09.2019,10:00,0.0,0j
14372,23.09.2019,11:00,0.0,0j
14373,23.09.2019,12:00,0.0,0j
14374,23.09.2019,13:00,0.0,0j
14375,23.09.2019,14:00,0.0,0j
14376,23.09.2019,15:00,0.0,0j
14377,23.09.2019,16:00,0.0,0j
14378,23.09.2019,17:00,0.0,0j
14379,23.09.2019,18:00,0.0,0j
14380,23.09.2019,19:00,1.0,(2.5934689301454257+0j)
14381,23.09.2019,20:00,1.0,(2.5934689301454257+0j)
14382,23.09.2019,21:00,1.0,(2.5934689301454257+0j)
14383,23.09.2019,22:00,0.0,0j
14384,23.09.2019,23:00,0.0,0j
14385,24.09.2019,00:00,0.0,0j
14386,24.09.2019,01:00,2.0,(3.267566097338558+0j)
14387,24.09.2019,02:00,1.0,(2.5934689301454257+0j)
14388,24.09.2019,03:00,1.0,(2.5934689301454257+0j)
14389,24.09.2019,04:00,0.0,0j
14390,24.09.2019,05:00,1.0,(2.5934689301454257+0j)
14391,24.09.2019,06:00,0.0,0j
14392,24.09.2019,07:00,2.0,(3.267566097338558+0j)
14393,24.09.2019,08:00,3.0,(3.7404294501078543+0j)
14394,24.09.2019,09:00,3.0,(3.7404294501078543+0j)
