,Tarih,Saat,Toplam (MWh),CNK WindSpeed(m/s)
11101,09.05.2019,13:00,0.43,(2.220775397335527+0j)
11102,09.05.2019,14:00,0.97,(2.9125433432484797+0j)
11103,09.05.2019,15:00,0.95,(2.8923866881362197+0j)
11104,09.05.2019,16:00,0.0,0j
11105,09.05.2019,17:00,0.0,0j
11106,09.05.2019,18:00,0.17,(1.629914385328295+0j)
11107,09.05.2019,19:00,0.13,(1.4904918411741837+0j)
11108,09.05.2019,20:00,0.1,(1.3656785418956527+0j)
11109,09.05.2019,21:00,0.23,(1.802704035707577+0j)
11110,09.05.2019,22:00,0.25,(1.8535109463636024+0j)
11111,09.05.2019,23:00,0.0,0j
11112,10.05.2019,00:00,0.0,0j
11113,10.05.2019,01:00,0.02,(0.7986536562399142+0j)
11114,10.05.2019,02:00,0.47,(2.2876053573969695+0j)
11115,10.05.2019,03:00,0.08,(1.2677836540734886+0j)
11116,10.05.2019,04:00,0.01,(0.6338918270367443+0j)
11117,10.05.2019,05:00,0.04,(1.0062405530721719+0j)
11118,10.05.2019,06:00,0.07,(1.21259144244315+0j)
11119,10.05.2019,07:00,1.5,(3.3680529096770893+0j)
11120,10.05.2019,08:00,2.33,(3.900621342116801+0j)
11121,10.05.2019,09:00,1.3,(3.211167327835154+0j)
11122,10.05.2019,10:00,1.55,(3.4050674439125017+0j)
11123,10.05.2019,11:00,0.13,(1.4904918411741837+0j)
11124,10.05.2019,12:00,0.0,0j
11125,10.05.2019,13:00,0.12,(1.4512500052942288+0j)
11126,10.05.2019,14:00,11.24,(6.590786691202765+0j)
11127,10.05.2019,15:00,15.03,(7.2610843050673415+0j)
11128,10.05.2019,16:00,7.32,(5.712841557817746+0j)
11129,10.05.2019,17:00,13.03,(6.923567929175694+0j)
11130,10.05.2019,18:00,9.16,(6.156213083347767+0j)
11131,10.05.2019,19:00,7.26,(5.69718985868148+0j)
11132,10.05.2019,20:00,9.88,(6.313460492985105+0j)
11133,10.05.2019,21:00,8.04,(5.894321702274557+0j)
11134,10.05.2019,22:00,5.68,(5.249661057215664+0j)
11135,10.05.2019,23:00,5.82,(5.292442486532979+0j)
11136,11.05.2019,00:00,6.47,(5.482558140059238+0j)
11137,11.05.2019,01:00,5.46,(5.180989353907324+0j)
11138,11.05.2019,02:00,2.6,(4.045817311074181+0j)
11139,11.05.2019,03:00,0.2,(1.7206471423240701+0j)
11140,11.05.2019,04:00,0.46,(2.2712647613184154+0j)
11141,11.05.2019,05:00,0.19,(1.6914779963762145+0j)
11142,11.05.2019,06:00,0.45,(2.2546855953579685+0j)
11143,11.05.2019,07:00,0.24,(1.828460430330245+0j)
11144,11.05.2019,08:00,0.05,(1.0839397770277779+0j)
11145,11.05.2019,09:00,0.1,(1.3656785418956527+0j)
11146,11.05.2019,10:00,0.22,(1.7761898307379596+0j)
11147,11.05.2019,11:00,2.17,(3.8092112965462825+0j)
11148,11.05.2019,12:00,4.63,(4.903906140676666+0j)
11149,11.05.2019,13:00,3.57,(4.496810203113606+0j)
11150,11.05.2019,14:00,8.48,(5.999942702981126+0j)
11151,11.05.2019,15:00,7.51,(5.761848010092442+0j)
11152,11.05.2019,16:00,4.07,(4.697642417475447+0j)
11153,11.05.2019,17:00,2.6,(4.045817311074181+0j)
11154,11.05.2019,18:00,4.6,(4.89329159203138+0j)
11155,11.05.2019,19:00,6.02,(5.352384644358892+0j)
11156,11.05.2019,20:00,7.46,(5.7490324695359885+0j)
11157,11.05.2019,21:00,22.94,(8.360128576800927+0j)
11158,11.05.2019,22:00,3.74,(4.567084213290882+0j)
11159,11.05.2019,23:00,0.09,(1.3185481349839474+0j)
11160,12.05.2019,00:00,0.1,(1.3656785418956527+0j)
11161,12.05.2019,01:00,0.0,0j
11162,12.05.2019,02:00,0.0,0j
11163,12.05.2019,03:00,0.37,(2.112268197631616+0j)
11164,12.05.2019,04:00,0.0,0j
11165,12.05.2019,05:00,0.0,0j
11166,12.05.2019,06:00,0.0,0j
11167,12.05.2019,07:00,0.0,0j
11168,12.05.2019,08:00,0.0,0j
11169,12.05.2019,09:00,0.0,0j
11170,12.05.2019,10:00,0.0,0j
11171,12.05.2019,11:00,0.82,(2.753931306541175+0j)
11172,12.05.2019,12:00,1.42,(3.3070792353996947+0j)
11173,12.05.2019,13:00,1.43,(3.3148241799273865+0j)
11174,12.05.2019,14:00,2.74,(4.117168802204421+0j)
11175,12.05.2019,15:00,5.33,(5.139539663386618+0j)
11176,12.05.2019,16:00,4.81,(4.966649482860624+0j)
11177,12.05.2019,17:00,3.4,(4.424268321076582+0j)
11178,12.05.2019,18:00,3.56,(4.492607574307252+0j)
11179,12.05.2019,19:00,10.13,(6.366268737693819+0j)
11180,12.05.2019,20:00,20.81,(8.092931150711193+0j)
11181,12.05.2019,21:00,18.53,(7.7858666061133555+0j)
11182,12.05.2019,22:00,15.08,(7.269127160894743+0j)
11183,12.05.2019,23:00,16.6,(7.505584435454404+0j)
11184,13.05.2019,00:00,14.29,(7.139907114253176+0j)
11185,13.05.2019,01:00,12.35,(6.800969150116454+0j)
11186,13.05.2019,02:00,12.36,(6.802804274099236+0j)
11187,13.05.2019,03:00,12.99,(6.916475921211865+0j)
11188,13.05.2019,04:00,19.65,(7.939673994983422+0j)
11189,13.05.2019,05:00,20.95,(8.111039096027115+0j)
11190,13.05.2019,06:00,20.89,(8.103288456719051+0j)
11191,13.05.2019,07:00,20.1,(7.999825333265869+0j)
11192,13.05.2019,08:00,18.21,(7.740787301674219+0j)
11193,13.05.2019,09:00,18.8,(7.823500273275132+0j)
11194,13.05.2019,10:00,25.31,(8.63864977530346+0j)
11195,13.05.2019,11:00,26.39,(8.75981529706826+0j)
11196,13.05.2019,12:00,29.65,(9.106609588002566+0j)
11197,13.05.2019,13:00,31.14,(9.256668017177969+0j)
11198,13.05.2019,14:00,29.16,(9.056164977649546+0j)
11199,13.05.2019,15:00,27.55,(8.88632828835067+0j)
11200,13.05.2019,16:00,27.61,(8.892774665865943+0j)
11201,13.05.2019,17:00,24.49,(8.544331324359245+0j)
11202,13.05.2019,18:00,27.49,(8.87987254449587+0j)
11203,13.05.2019,19:00,44.49,(10.425637511708073+0j)
11204,13.05.2019,20:00,35.5,(9.66995834598415+0j)
11205,13.05.2019,21:00,33.87,(9.51963326383266+0j)
11206,13.05.2019,22:00,21.45,(8.17505941681952+0j)
11207,13.05.2019,23:00,18.2,(7.739370094154141+0j)
11208,14.05.2019,00:00,25.86,(8.700776090842908+0j)
11209,14.05.2019,01:00,21.26,(8.150850090389948+0j)
11210,14.05.2019,02:00,30.18,(9.160550308157829+0j)
11211,14.05.2019,03:00,38.48,(9.933298965721248+0j)
11212,14.05.2019,04:00,17.63,(7.657716012110171+0j)
11213,14.05.2019,05:00,11.55,(6.6508294889359085+0j)
11214,14.05.2019,06:00,27.42,(8.8723289598199+0j)
11215,14.05.2019,07:00,9.04,(6.129211801729897+0j)
11216,14.05.2019,08:00,26.28,(8.74762732682907+0j)
11217,14.05.2019,09:00,25.26,(8.632957463576584+0j)
11218,14.05.2019,10:00,19.11,(7.866267567740097+0j)
11219,14.05.2019,11:00,9.91,(6.319844178317701+0j)
11220,14.05.2019,12:00,5.51,(5.196756308544028+0j)
11221,14.05.2019,13:00,14.28,(7.138241246923871+0j)
11222,14.05.2019,14:00,12.51,(6.830213128841893+0j)
11223,14.05.2019,15:00,24.08,(8.496381014993743+0j)
11224,14.05.2019,16:00,22.85,(8.349181211275065+0j)
11225,14.05.2019,17:00,12.86,(6.8933258543631+0j)
11226,14.05.2019,18:00,18.81,(7.824887172838537+0j)
11227,14.05.2019,19:00,7.9,(5.85990869788807+0j)
11228,14.05.2019,20:00,4.41,(4.824970719286898+0j)
11229,14.05.2019,21:00,6.71,(5.549527302475109+0j)
11230,14.05.2019,22:00,26.78,(8.802756254351797+0j)
11231,14.05.2019,23:00,12.44,(6.817449753692904+0j)
11232,15.05.2019,00:00,2.88,(4.186129393088451+0j)
11233,15.05.2019,01:00,3.84,(4.6074315701458275+0j)
11234,15.05.2019,02:00,1.14,(3.0736194995376667+0j)
11235,15.05.2019,03:00,0.93,(2.871945109751336+0j)
11236,15.05.2019,04:00,0.0,0j
11237,15.05.2019,05:00,0.0,0j
11238,15.05.2019,06:00,1.36,(3.25982877065659+0j)
11239,15.05.2019,07:00,0.09,(1.3185481349839474+0j)
11240,15.05.2019,08:00,0.0,0j
11241,15.05.2019,09:00,0.01,(0.6338918270367443+0j)
11242,15.05.2019,10:00,0.01,(0.6338918270367443+0j)
11243,15.05.2019,11:00,0.12,(1.4512500052942288+0j)
11244,15.05.2019,12:00,0.0,0j
11245,15.05.2019,13:00,0.0,0j
11246,15.05.2019,14:00,0.62,(2.508875143673713+0j)
11247,15.05.2019,15:00,2.3,(3.883808110388879+0j)
11248,15.05.2019,16:00,0.15,(1.5633116776574207+0j)
11249,15.05.2019,17:00,2.22,(3.838246039500838+0j)
11250,15.05.2019,18:00,5.61,(5.228006345894552+0j)
11251,15.05.2019,19:00,0.0,0j
11252,15.05.2019,20:00,0.94,(2.882202143636726+0j)
11253,15.05.2019,21:00,0.0,0j
11254,15.05.2019,22:00,0.0,0j
11255,15.05.2019,23:00,0.09,(1.3185481349839474+0j)
11256,16.05.2019,00:00,3.55,(4.488397068022072+0j)
11257,16.05.2019,01:00,6.82,(5.579688369254568+0j)
11258,16.05.2019,02:00,2.97,(4.229288408712982+0j)
11259,16.05.2019,03:00,0.93,(2.871945109751336+0j)
11260,16.05.2019,04:00,2.87,(4.181278717373033+0j)
11261,16.05.2019,05:00,14.37,(7.153206157071449+0j)
11262,16.05.2019,06:00,16.93,(7.55499425368193+0j)
11263,16.05.2019,07:00,13.13,(6.941234675652217+0j)
11264,16.05.2019,08:00,4.61,(4.896834889136312+0j)
11265,16.05.2019,09:00,5.12,(5.071134616293954+0j)
11266,16.05.2019,10:00,2.61,(4.050997620587875+0j)
11267,16.05.2019,11:00,6.77,(5.566019308204018+0j)
11268,16.05.2019,12:00,15.0,(7.256250026471143+0j)
11269,16.05.2019,13:00,29.18,(9.058234958287954+0j)
11270,16.05.2019,14:00,26.41,(8.762027651069905+0j)
11271,16.05.2019,15:00,23.48,(8.425218703141399+0j)
11272,16.05.2019,16:00,14.27,(7.136574601697073+0j)
11273,16.05.2019,17:00,12.44,(6.817449753692904+0j)
11274,16.05.2019,18:00,8.75,(6.06295721221575+0j)
11275,16.05.2019,19:00,4.09,(4.70532459374016+0j)
11276,16.05.2019,20:00,1.32,(3.2275511182129786+0j)
11277,16.05.2019,21:00,3.16,(4.317617644435285+0j)
11278,16.05.2019,22:00,7.11,(5.657679642569129+0j)
11279,16.05.2019,23:00,5.95,(5.331558034339129+0j)
11280,17.05.2019,00:00,3.04,(4.262257466136793+0j)
11281,17.05.2019,01:00,0.62,(2.508875143673713+0j)
11282,17.05.2019,02:00,0.22,(1.7761898307379596+0j)
11283,17.05.2019,03:00,0.05,(1.0839397770277779+0j)
11284,17.05.2019,04:00,0.32,(2.0124811061443437+0j)
11285,17.05.2019,05:00,0.3,(1.969649290227053+0j)
11286,17.05.2019,06:00,0.65,(2.5487051971257175+0j)
11287,17.05.2019,07:00,3.11,(4.294724225639155+0j)
11288,17.05.2019,08:00,0.99,(2.9324248006616016+0j)
11289,17.05.2019,09:00,1.14,(3.0736194995376667+0j)
11290,17.05.2019,10:00,3.09,(4.28549815162622+0j)
11291,17.05.2019,11:00,6.01,(5.349419333699677+0j)
11292,17.05.2019,12:00,6.86,(5.590575593679399+0j)
11293,17.05.2019,13:00,0.92,(2.8616142826695263+0j)
11294,17.05.2019,14:00,0.17,(1.629914385328295+0j)
11295,17.05.2019,15:00,1.59,(3.434109933303215+0j)
11296,17.05.2019,16:00,0.6,(2.4816026016675603+0j)
11297,17.05.2019,17:00,1.95,(3.675868975394825+0j)
11298,17.05.2019,18:00,8.63,(6.0351131586807725+0j)
11299,17.05.2019,19:00,6.55,(5.5050624790903+0j)
11300,17.05.2019,20:00,6.82,(5.579688369254568+0j)
11301,17.05.2019,21:00,8.92,(6.101970500852573+0j)
11302,17.05.2019,22:00,13.57,(7.0179203498898595+0j)
11303,17.05.2019,23:00,7.66,(5.799956578132916+0j)
11304,18.05.2019,00:00,7.99,(5.88207754216598+0j)
11305,18.05.2019,01:00,1.76,(3.5523796614759187+0j)
11306,18.05.2019,02:00,2.57,(4.030196239267703+0j)
11307,18.05.2019,03:00,2.3,(3.883808110388879+0j)
11308,18.05.2019,04:00,0.0,0j
11309,18.05.2019,05:00,0.0,0j
11310,18.05.2019,06:00,0.0,0j
11311,18.05.2019,07:00,0.34,(2.053563443601582+0j)
11312,18.05.2019,08:00,0.35,(2.073502199723787+0j)
11313,18.05.2019,09:00,0.0,0j
11314,18.05.2019,10:00,0.0,0j
11315,18.05.2019,11:00,0.0,0j
11316,18.05.2019,12:00,0.0,0j
11317,18.05.2019,13:00,0.01,(0.6338918270367443+0j)
11318,18.05.2019,14:00,0.0,0j
11319,18.05.2019,15:00,0.0,0j
11320,18.05.2019,16:00,0.12,(1.4512500052942288+0j)
11321,18.05.2019,17:00,2.0,(3.7070218927272047+0j)
11322,18.05.2019,18:00,3.14,(4.308489461509831+0j)
11323,18.05.2019,19:00,18.61,(7.79705522090397+0j)
11324,18.05.2019,20:00,18.44,(7.773240854329563+0j)
11325,18.05.2019,21:00,15.34,(7.310665932071808+0j)
11326,18.05.2019,22:00,4.63,(4.903906140676666+0j)
11327,18.05.2019,23:00,0.04,(1.0062405530721719+0j)
11328,19.05.2019,00:00,0.01,(0.6338918270367443+0j)
11329,19.05.2019,01:00,0.0,0j
11330,19.05.2019,02:00,0.75,(2.6732253659529834+0j)
11331,19.05.2019,03:00,3.15,(4.313058382707987+0j)
11332,19.05.2019,04:00,7.83,(5.842549577609197+0j)
11333,19.05.2019,05:00,11.41,(6.623848139605975+0j)
11334,19.05.2019,06:00,1.21,(3.135284406084418+0j)
11335,19.05.2019,07:00,0.27,(1.901675481110233+0j)
11336,19.05.2019,08:00,0.06,(1.1518578925364569+0j)
11337,19.05.2019,09:00,0.0,0j
11338,19.05.2019,10:00,0.0,0j
11339,19.05.2019,11:00,0.0,0j
11340,19.05.2019,12:00,0.0,0j
11341,19.05.2019,13:00,0.0,0j
11342,19.05.2019,14:00,0.05,(1.0839397770277779+0j)
11343,19.05.2019,15:00,0.0,0j
11344,19.05.2019,16:00,0.0,0j
11345,19.05.2019,17:00,0.0,0j
11346,19.05.2019,18:00,0.0,0j
11347,19.05.2019,19:00,1.18,(3.109155821266061+0j)
11348,19.05.2019,20:00,1.4,(3.291479573099915+0j)
11349,19.05.2019,21:00,0.18,(1.661266550565902+0j)
11350,19.05.2019,22:00,0.0,0j
11351,19.05.2019,23:00,0.0,0j
11352,20.05.2019,00:00,3.67,(4.538411179923373+0j)
11353,20.05.2019,01:00,3.0,(4.243480758061841+0j)
11354,20.05.2019,02:00,0.0,0j
11355,20.05.2019,03:00,0.0,0j
11356,20.05.2019,04:00,0.0,0j
11357,20.05.2019,05:00,0.0,0j
11358,20.05.2019,06:00,0.36,(2.0930646965442254+0j)
11359,20.05.2019,07:00,5.58,(5.218670600412712+0j)
11360,20.05.2019,08:00,6.93,(5.609526842320684+0j)
11361,20.05.2019,09:00,0.76,(2.685053950828665+0j)
11362,20.05.2019,10:00,0.11,(1.4097628029043276+0j)
11363,20.05.2019,11:00,0.46,(2.2712647613184154+0j)
11364,20.05.2019,12:00,1.68,(3.497718973644147+0j)
11365,20.05.2019,13:00,2.65,(4.071587542883007+0j)
11366,20.05.2019,14:00,8.16,(5.923501988266767+0j)
11367,20.05.2019,15:00,6.95,(5.6149180295334595+0j)
11368,20.05.2019,16:00,4.18,(4.739587872784322+0j)
11369,20.05.2019,17:00,0.76,(2.685053950828665+0j)
11370,20.05.2019,18:00,0.07,(1.21259144244315+0j)
11371,20.05.2019,19:00,1.14,(3.0736194995376667+0j)
11372,20.05.2019,20:00,0.78,(2.7084034180459+0j)
11373,20.05.2019,21:00,0.89,(2.830165425893426+0j)
11374,20.05.2019,22:00,1.84,(3.605408071415154+0j)
11375,20.05.2019,23:00,0.96,(2.9025000105884575+0j)
11376,21.05.2019,00:00,0.0,0j
11377,21.05.2019,01:00,0.02,(0.7986536562399142+0j)
11378,21.05.2019,02:00,0.37,(2.112268197631616+0j)
11379,21.05.2019,03:00,0.0,0j
11380,21.05.2019,04:00,0.18,(1.661266550565902+0j)
11381,21.05.2019,05:00,0.09,(1.3185481349839474+0j)
11382,21.05.2019,06:00,0.0,0j
11383,21.05.2019,07:00,0.0,0j
11384,21.05.2019,08:00,0.0,0j
11385,21.05.2019,09:00,0.0,0j
11386,21.05.2019,10:00,0.0,0j
11387,21.05.2019,11:00,1.0,(2.942265226092155+0j)
11388,21.05.2019,12:00,4.32,(4.7919219374394855+0j)
11389,21.05.2019,13:00,12.56,(6.839300703594607+0j)
11390,21.05.2019,14:00,16.64,(7.511608181567679+0j)
11391,21.05.2019,15:00,17.94,(7.70233904869785+0j)
11392,21.05.2019,16:00,31.0,(9.242775055449885+0j)
11393,21.05.2019,17:00,37.0,(9.804280479722301+0j)
11394,21.05.2019,18:00,34.0,(9.531797148936509+0j)
11395,21.05.2019,19:00,18.5,(7.781662573651232+0j)
11396,21.05.2019,20:00,15.42,(7.323352579527987+0j)
11397,21.05.2019,21:00,16.58,(7.502568933146929+0j)
11398,21.05.2019,22:00,18.25,(7.746450949059074+0j)
11399,21.05.2019,23:00,15.15,(7.280357346511373+0j)
11400,22.05.2019,00:00,4.18,(4.739587872784322+0j)
11401,22.05.2019,01:00,0.29,(1.9475165258697325+0j)
11402,22.05.2019,02:00,0.0,0j
11403,22.05.2019,03:00,0.13,(1.4904918411741837+0j)
11404,22.05.2019,04:00,0.87,(2.8088048726021984+0j)
11405,22.05.2019,05:00,0.0,0j
11406,22.05.2019,06:00,0.98,(2.9225178846094417+0j)
11407,22.05.2019,07:00,1.51,(3.3755209006674276+0j)
11408,22.05.2019,08:00,0.13,(1.4904918411741837+0j)
11409,22.05.2019,09:00,0.0,0j
11410,22.05.2019,10:00,0.0,0j
11411,22.05.2019,11:00,0.0,0j
11412,22.05.2019,12:00,0.1,(1.3656785418956527+0j)
11413,22.05.2019,13:00,1.4,(3.291479573099915+0j)
11414,22.05.2019,14:00,0.07,(1.21259144244315+0j)
11415,22.05.2019,15:00,0.0,0j
11416,22.05.2019,16:00,1.61,(3.448448763214654+0j)
11417,22.05.2019,17:00,0.65,(2.5487051971257175+0j)
11418,22.05.2019,18:00,13.92,(7.077744768077594+0j)
11419,22.05.2019,19:00,25.52,(8.662475959178012+0j)
11420,22.05.2019,20:00,17.48,(7.635936269881629+0j)
11421,22.05.2019,21:00,4.37,(4.810338421039802+0j)
11422,22.05.2019,22:00,4.3,(4.784515554788999+0j)
11423,22.05.2019,23:00,2.02,(3.719337670551577+0j)
11424,23.05.2019,00:00,1.51,(3.3755209006674276+0j)
11425,23.05.2019,01:00,1.24,(3.160984605072535+0j)
11426,23.05.2019,02:00,0.69,(2.5999491208906838+0j)
11427,23.05.2019,03:00,0.44,(2.237858956355967+0j)
11428,23.05.2019,04:00,0.01,(0.6338918270367443+0j)
11429,23.05.2019,05:00,0.0,0j
11430,23.05.2019,06:00,0.0,0j
11431,23.05.2019,07:00,0.0,0j
11432,23.05.2019,08:00,0.0,0j
11433,23.05.2019,09:00,0.0,0j
11434,23.05.2019,10:00,0.0,0j
11435,23.05.2019,11:00,0.27,(1.901675481110233+0j)
11436,23.05.2019,12:00,0.0,0j
11437,23.05.2019,13:00,0.36,(2.0930646965442254+0j)
11438,23.05.2019,14:00,1.61,(3.448448763214654+0j)
11439,23.05.2019,15:00,0.86,(2.798001670191681+0j)
11440,23.05.2019,16:00,0.04,(1.0062405530721719+0j)
11441,23.05.2019,17:00,0.0,0j
11442,23.05.2019,18:00,0.0,0j
11443,23.05.2019,19:00,0.0,0j
11444,23.05.2019,20:00,0.0,0j
11445,23.05.2019,21:00,0.01,(0.6338918270367443+0j)
11446,23.05.2019,22:00,1.05,(2.9905076565830977+0j)
11447,23.05.2019,23:00,0.01,(0.6338918270367443+0j)
11448,24.05.2019,00:00,0.01,(0.6338918270367443+0j)
11449,24.05.2019,01:00,1.01,(2.952040265429263+0j)
11450,24.05.2019,02:00,2.92,(4.205420584442857+0j)
11451,24.05.2019,03:00,5.45,(5.177824423764859+0j)
11452,24.05.2019,04:00,5.28,(5.12341804033242+0j)
11453,24.05.2019,05:00,18.77,(7.819336621465166+0j)
11454,24.05.2019,06:00,32.08,(9.348887610440801+0j)
11455,24.05.2019,07:00,12.13,(6.760343331149082+0j)
11456,24.05.2019,08:00,35.16,(9.638988033656767+0j)
11457,24.05.2019,09:00,29.02,(9.04164854451038+0j)
11458,24.05.2019,10:00,12.85,(6.8915386295346535+0j)
11459,24.05.2019,11:00,17.43,(7.628648675962125+0j)
11460,24.05.2019,12:00,13.89,(7.072656524218783+0j)
11461,24.05.2019,13:00,14.17,(7.119865164295161+0j)
11462,24.05.2019,14:00,10.28,(6.397537749851832+0j)
11463,24.05.2019,15:00,3.54,(4.484178647239754+0j)
11464,24.05.2019,16:00,1.05,(2.9905076565830977+0j)
11465,24.05.2019,17:00,0.38,(2.1311287330683966+0j)
11466,24.05.2019,18:00,0.03,(0.9142302151651225+0j)
11467,24.05.2019,19:00,0.0,0j
11468,24.05.2019,20:00,0.0,0j
11469,24.05.2019,21:00,0.0,0j
11470,24.05.2019,22:00,0.0,0j
11471,24.05.2019,23:00,0.0,0j
11472,25.05.2019,00:00,0.0,0j
11473,25.05.2019,01:00,0.0,0j
11474,25.05.2019,02:00,0.45,(2.2546855953579685+0j)
11475,25.05.2019,03:00,9.92,(6.32196921014507+0j)
11476,25.05.2019,04:00,11.66,(6.6718765579933335+0j)
11477,25.05.2019,05:00,10.33,(6.407893122003487+0j)
11478,25.05.2019,06:00,7.65,(5.797431564066248+0j)
11479,25.05.2019,07:00,4.43,(4.832253705011517+0j)
11480,25.05.2019,08:00,0.35,(2.073502199723787+0j)
11481,25.05.2019,09:00,0.69,(2.5999491208906838+0j)
11482,25.05.2019,10:00,0.04,(1.0062405530721719+0j)
11483,25.05.2019,11:00,0.01,(0.6338918270367443+0j)
11484,25.05.2019,12:00,0.03,(0.9142302151651225+0j)
11485,25.05.2019,13:00,1.65,(3.476774046464619+0j)
11486,25.05.2019,14:00,0.51,(2.350743321877597+0j)
11487,25.05.2019,15:00,9.0,(6.120158299922445+0j)
11488,25.05.2019,16:00,17.79,(7.680811996671469+0j)
11489,25.05.2019,17:00,22.46,(8.301407561782776+0j)
11490,25.05.2019,18:00,24.91,(8.59289941527004+0j)
11491,25.05.2019,19:00,25.77,(8.690670650750025+0j)
11492,25.05.2019,20:00,14.89,(7.238468990559614+0j)
11493,25.05.2019,21:00,12.57,(6.84111532312884+0j)
11494,25.05.2019,22:00,7.64,(5.794904348591676+0j)
11495,25.05.2019,23:00,5.62,(5.231110863456639+0j)
11496,26.05.2019,00:00,5.0,(5.031202765360859+0j)
11497,26.05.2019,01:00,2.11,(3.7737747189049573+0j)
11498,26.05.2019,02:00,3.79,(4.587346609082863+0j)
11499,26.05.2019,03:00,5.09,(5.061210648434611+0j)
11500,26.05.2019,04:00,0.54,(2.3959609687197427+0j)
11501,26.05.2019,05:00,0.56,(2.4251828848863+0j)
11502,26.05.2019,06:00,0.18,(1.661266550565902+0j)
11503,26.05.2019,07:00,0.0,0j
11504,26.05.2019,08:00,0.0,0j
11505,26.05.2019,09:00,0.0,0j
11506,26.05.2019,10:00,0.0,0j
11507,26.05.2019,11:00,0.0,0j
11508,26.05.2019,12:00,0.0,0j
11509,26.05.2019,13:00,0.06,(1.1518578925364569+0j)
11510,26.05.2019,14:00,0.19,(1.6914779963762145+0j)
11511,26.05.2019,15:00,0.37,(2.112268197631616+0j)
11512,26.05.2019,16:00,1.17,(3.100347967217267+0j)
11513,26.05.2019,17:00,0.59,(2.467738610705398+0j)
11514,26.05.2019,18:00,0.5,(2.33527745753407+0j)
11515,26.05.2019,19:00,0.2,(1.7206471423240701+0j)
11516,26.05.2019,20:00,0.0,0j
11517,26.05.2019,21:00,0.54,(2.3959609687197427+0j)
11518,26.05.2019,22:00,1.33,(3.235681004241423+0j)
11519,26.05.2019,23:00,0.08,(1.2677836540734886+0j)
11520,27.05.2019,00:00,0.01,(0.6338918270367443+0j)
11521,27.05.2019,01:00,2.69,(4.091971299603406+0j)
11522,27.05.2019,02:00,2.95,(4.219773666991601+0j)
11523,27.05.2019,03:00,3.04,(4.262257466136793+0j)
11524,27.05.2019,04:00,4.93,(5.007613390471525+0j)
11525,27.05.2019,05:00,4.66,(4.914474936602149+0j)
11526,27.05.2019,06:00,5.26,(5.116940893046924+0j)
11527,27.05.2019,07:00,3.25,(4.358224582254866+0j)
11528,27.05.2019,08:00,2.8,(4.147004399447574+0j)
11529,27.05.2019,09:00,0.92,(2.8616142826695263+0j)
11530,27.05.2019,10:00,2.17,(3.8092112965462825+0j)
11531,27.05.2019,11:00,4.24,(4.76215767923058+0j)
11532,27.05.2019,12:00,3.87,(4.6193989786292935+0j)
11533,27.05.2019,13:00,7.24,(5.691953467993309+0j)
11534,27.05.2019,14:00,5.26,(5.116940893046924+0j)
11535,27.05.2019,15:00,7.2,(5.681451684972518+0j)
11536,27.05.2019,16:00,4.36,(4.806666405550898+0j)
11537,27.05.2019,17:00,3.35,(4.402473542384684+0j)
11538,27.05.2019,18:00,0.98,(2.9225178846094417+0j)
11539,27.05.2019,19:00,6.32,(5.439857355621533+0j)
11540,27.05.2019,20:00,14.87,(7.235226674788508+0j)
11541,27.05.2019,21:00,13.1,(6.935944098392325+0j)
11542,27.05.2019,22:00,9.38,(6.205109242639365+0j)
11543,27.05.2019,23:00,4.45,(4.839514803393769+0j)
11544,28.05.2019,00:00,5.2,(5.097410394251435+0j)
11545,28.05.2019,01:00,3.99,(4.666659538019036+0j)
11546,28.05.2019,02:00,2.81,(4.151935443806673+0j)
11547,28.05.2019,03:00,3.74,(4.567084213290882+0j)
11548,28.05.2019,04:00,4.13,(4.720614139349769+0j)
11549,28.05.2019,05:00,4.15,(4.728221910996166+0j)
11550,28.05.2019,06:00,6.23,(5.413911695595834+0j)
11551,28.05.2019,07:00,6.34,(5.445589559394285+0j)
11552,28.05.2019,08:00,2.87,(4.181278717373033+0j)
11553,28.05.2019,09:00,0.82,(2.753931306541175+0j)
11554,28.05.2019,10:00,0.08,(1.2677836540734886+0j)
11555,28.05.2019,11:00,0.93,(2.871945109751336+0j)
11556,28.05.2019,12:00,0.12,(1.4512500052942288+0j)
11557,28.05.2019,13:00,0.14,(1.5277694832565123+0j)
11558,28.05.2019,14:00,0.28,(1.9248689313418927+0j)
11559,28.05.2019,15:00,0.06,(1.1518578925364569+0j)
11560,28.05.2019,16:00,0.0,0j
11561,28.05.2019,17:00,0.01,(0.6338918270367443+0j)
11562,28.05.2019,18:00,0.17,(1.629914385328295+0j)
11563,28.05.2019,19:00,6.48,(5.485381290990735+0j)
11564,28.05.2019,20:00,19.81,(7.9611653506927205+0j)
11565,28.05.2019,21:00,17.41,(7.625729736065172+0j)
11566,28.05.2019,22:00,4.43,(4.832253705011517+0j)
11567,28.05.2019,23:00,3.85,(4.611427609937382+0j)
11568,29.05.2019,00:00,2.84,(4.166658742350317+0j)
11569,29.05.2019,01:00,1.16,(3.0914897818910663+0j)
11570,29.05.2019,02:00,0.16,(1.5973073124798285+0j)
11571,29.05.2019,03:00,0.01,(0.6338918270367443+0j)
11572,29.05.2019,04:00,0.0,0j
11573,29.05.2019,05:00,0.0,0j
11574,29.05.2019,06:00,0.0,0j
11575,29.05.2019,07:00,0.0,0j
