,Tarih,Saat,Toplam (MWh),KONYA WindSpeed(m/s)
12963,20.03.2020,03:00,65.71,(9.309104687943853+0j)
12964,20.03.2020,04:00,64.88,(9.269743255556138+0j)
12965,20.03.2020,05:00,64.98,(9.27450331763105+0j)
12966,20.03.2020,06:00,71.46,(9.573081637811367+0j)
12967,20.03.2020,07:00,77.27,(9.825795685733068+0j)
12968,20.03.2020,08:00,77.57,(9.838495448718152+0j)
12969,20.03.2020,09:00,66.05,(9.325132954738235+0j)
12970,20.03.2020,10:00,60.58,(9.060256958511097+0j)
12971,20.03.2020,11:00,61.25,(9.093535981925317+0j)
12972,20.03.2020,12:00,68.93,(9.458745014535328+0j)
12973,20.03.2020,13:00,69.74,(9.495650896372542+0j)
12974,20.03.2020,14:00,75.86,(9.76566235713287+0j)
12975,20.03.2020,15:00,69.94,(9.504719425326188+0j)
12976,20.03.2020,16:00,69.23,(9.472447402248266+0j)
12977,20.03.2020,17:00,54.37,(8.73944532218123+0j)
12978,20.03.2020,18:00,54.68,(8.756023675767432+0j)
12979,20.03.2020,19:00,64.44,(9.248740675706614+0j)
12980,20.03.2020,20:00,59.9,(9.026229383257217+0j)
12981,20.03.2020,21:00,46.68,(8.306301819917206+0j)
12982,20.03.2020,22:00,43.0,(8.082026009758987+0j)
12983,20.03.2020,23:00,51.18,(8.565068732579567+0j)
12984,21.03.2020,00:00,67.63,(9.398904157729765+0j)
12985,21.03.2020,01:00,62.38,(9.149117714981736+0j)
12986,21.03.2020,02:00,65.69,(9.308160128585946+0j)
12987,21.03.2020,03:00,71.55,(9.577098877744827+0j)
12988,21.03.2020,04:00,68.57,(9.442249567578306+0j)
12989,21.03.2020,05:00,60.24,(9.043275180190925+0j)
12990,21.03.2020,06:00,34.79,(7.530935039794345+0j)
12991,21.03.2020,07:00,14.34,(5.604632519395929+0j)
12992,21.03.2020,08:00,15.71,(5.777715508095249+0j)
12993,21.03.2020,09:00,11.49,(5.20559969325735+0j)
12994,21.03.2020,10:00,13.83,(5.537386258189295+0j)
12995,21.03.2020,11:00,0.11,(1.1053377104451128+0j)
12996,21.03.2020,12:00,1.57,(2.681208840658406+0j)
12997,21.03.2020,13:00,0.01,(0.4970088154710765+0j)
12998,21.03.2020,14:00,0.02,(0.6261918685953259+0j)
12999,21.03.2020,15:00,0.0,0j
13000,21.03.2020,16:00,0.0,0j
13001,21.03.2020,17:00,0.0,0j
13002,21.03.2020,18:00,0.0,0j
13003,21.03.2020,19:00,0.0,0j
13004,21.03.2020,20:00,0.0,0j
13005,21.03.2020,21:00,0.32,(1.577904633032511+0j)
13006,21.03.2020,22:00,4.59,(3.8338488528469044+0j)
13007,21.03.2020,23:00,9.85,(4.945112415828717+0j)
13008,22.03.2020,00:00,7.12,(4.438035342673538+0j)
13009,22.03.2020,01:00,5.82,(4.149589029214729+0j)
13010,22.03.2020,02:00,5.07,(3.963085223826998+0j)
13011,22.03.2020,03:00,0.97,(2.2836068478797187+0j)
13012,22.03.2020,04:00,0.0,0j
13013,22.03.2020,05:00,0.03,(0.716810750552154+0j)
13014,22.03.2020,06:00,2.23,(3.0139245744060843+0j)
13015,22.03.2020,07:00,1.23,(2.4717191881456224+0j)
13016,22.03.2020,08:00,0.0,0j
13017,22.03.2020,09:00,4.64,(3.847719627986162+0j)
13018,22.03.2020,10:00,19.74,(6.234665263408016+0j)
13019,22.03.2020,11:00,24.34,(6.685557317935002+0j)
13020,22.03.2020,12:00,16.43,(5.864665948285629+0j)
13021,22.03.2020,13:00,8.43,(4.695047064468044+0j)
13022,22.03.2020,14:00,2.46,(3.114171034573736+0j)
13023,22.03.2020,15:00,1.72,(2.7640140154206625+0j)
13024,22.03.2020,16:00,2.46,(3.114171034573736+0j)
13025,22.03.2020,17:00,3.75,(3.58405375276077+0j)
13026,22.03.2020,18:00,3.03,(3.3381944806173847+0j)
13027,22.03.2020,19:00,4.78,(3.8860351459153706+0j)
13028,22.03.2020,20:00,7.72,(4.559352727216256+0j)
13029,22.03.2020,21:00,14.02,(5.562629010867682+0j)
13030,22.03.2020,22:00,13.98,(5.557333787285658+0j)
13031,22.03.2020,23:00,12.86,(5.404776606047889+0j)
13032,23.03.2020,00:00,9.8,(4.936730853295549+0j)
13033,23.03.2020,01:00,11.5,(5.207109438032618+0j)
13034,23.03.2020,02:00,15.93,(5.804560611858946+0j)
13035,23.03.2020,03:00,22.5,(6.512657879958905+0j)
13036,23.03.2020,04:00,30.02,(7.169700064450972+0j)
13037,23.03.2020,05:00,27.33,(6.948813180735887+0j)
13038,23.03.2020,06:00,11.15,(5.153738527332205+0j)
13039,23.03.2020,07:00,4.47,(3.800142942712172+0j)
13040,23.03.2020,08:00,1.47,(2.623029672501349+0j)
13041,23.03.2020,09:00,0.06,(0.903124953411602+0j)
13042,23.03.2020,10:00,0.0,0j
13043,23.03.2020,11:00,0.0,0j
13044,23.03.2020,12:00,0.0,0j
13045,23.03.2020,13:00,0.01,(0.4970088154710765+0j)
13046,23.03.2020,14:00,0.25,(1.4532625924855926+0j)
13047,23.03.2020,15:00,2.57,(3.1599130538692353+0j)
13048,23.03.2020,16:00,3.83,(3.609361237076189+0j)
13049,23.03.2020,17:00,1.84,(2.8268539180266683+0j)
13050,23.03.2020,18:00,4.34,(3.762940359728718+0j)
13051,23.03.2020,19:00,6.91,(4.393966832530317+0j)
13052,23.03.2020,20:00,0.89,(2.219017671336769+0j)
13053,23.03.2020,21:00,0.0,0j
13054,23.03.2020,22:00,0.0,0j
13055,23.03.2020,23:00,0.01,(0.4970088154710765+0j)
13056,24.03.2020,00:00,2.82,(3.2592208854958327+0j)
13057,24.03.2020,01:00,4.21,(3.7249872495435334+0j)
13058,24.03.2020,02:00,4.81,(3.894147977701415+0j)
13059,24.03.2020,03:00,9.81,(4.938409442630378+0j)
13060,24.03.2020,04:00,28.09,(7.012636669179443+0j)
13061,24.03.2020,05:00,37.28,(7.706480073488446+0j)
13062,24.03.2020,06:00,27.98,(7.003470902631007+0j)
13063,24.03.2020,07:00,35.03,(7.54821284062217+0j)
13064,24.03.2020,08:00,32.32,(7.348316878440126+0j)
13065,24.03.2020,09:00,20.67,(6.331076833411342+0j)
13066,24.03.2020,10:00,17.59,(5.99955959621176+0j)
13067,24.03.2020,11:00,18.54,(6.105679476300595+0j)
13068,24.03.2020,12:00,7.58,(4.531623571271442+0j)
13069,24.03.2020,13:00,0.68,(2.028618567365417+0j)
13070,24.03.2020,14:00,0.78,(2.1235490303028928+0j)
13071,24.03.2020,15:00,0.55,(1.8901008978158347+0j)
13072,24.03.2020,16:00,0.13,(1.1686340679201472+0j)
13073,24.03.2020,17:00,12.83,(5.400570552515572+0j)
13074,24.03.2020,18:00,49.05,(8.44456136173902+0j)
13075,24.03.2020,19:00,26.86,(6.908749211384168+0j)
13076,24.03.2020,20:00,39.84,(7.87898974387153+0j)
13077,24.03.2020,21:00,35.68,(7.594614028179345+0j)
13078,24.03.2020,22:00,36.46,(7.649557497767829+0j)
13079,24.03.2020,23:00,51.53,(8.584548779251888+0j)
13080,25.03.2020,00:00,39.55,(7.859825808214665+0j)
13081,25.03.2020,01:00,39.92,(7.884259972696443+0j)
13082,25.03.2020,02:00,30.27,(7.189547635712688+0j)
13083,25.03.2020,03:00,20.79,(6.343304921414083+0j)
13084,25.03.2020,04:00,26.69,(6.894142932695068+0j)
13085,25.03.2020,05:00,32.28,(7.345284143106637+0j)
13086,25.03.2020,06:00,45.16,(8.215148210267227+0j)
13087,25.03.2020,07:00,34.33,(7.497595847416117+0j)
13088,25.03.2020,08:00,26.38,(6.867347472884364+0j)
13089,25.03.2020,09:00,19.59,(6.2188331351705886+0j)
13090,25.03.2020,10:00,16.33,(5.852743439395181+0j)
13091,25.03.2020,11:00,13.79,(5.532042576937008+0j)
13092,25.03.2020,12:00,13.92,(5.5493719801264225+0j)
13093,25.03.2020,13:00,8.17,(4.646273571945958+0j)
13094,25.03.2020,14:00,4.53,(3.817070306179616+0j)
13095,25.03.2020,15:00,4.23,(3.730876567254362+0j)
13096,25.03.2020,16:00,12.67,(5.378026817915138+0j)
13097,25.03.2020,17:00,27.87,(6.994281081753338+0j)
13098,25.03.2020,18:00,13.13,(5.442339965447599+0j)
13099,25.03.2020,19:00,6.69,(4.346831422376114+0j)
13100,25.03.2020,20:00,6.34,(4.269665424001955+0j)
13101,25.03.2020,21:00,18.79,(6.133000761417184+0j)
13102,25.03.2020,22:00,29.54,(7.13128164422474+0j)
13103,25.03.2020,23:00,26.9,(6.912177021031858+0j)
13104,26.03.2020,00:00,19.95,(6.256696065777244+0j)
13105,26.03.2020,01:00,15.61,(5.7654303009054+0j)
13106,26.03.2020,02:00,11.39,(5.190453841892064+0j)
13107,26.03.2020,03:00,6.26,(4.2516307193932255+0j)
13108,26.03.2020,04:00,13.97,(5.5560084035513295+0j)
13109,26.03.2020,05:00,12.96,(5.418749720469611+0j)
13110,26.03.2020,06:00,10.77,(5.094512822584614+0j)
13111,26.03.2020,07:00,7.27,(4.468984985153787+0j)
13112,26.03.2020,08:00,0.7,(2.048315125076211+0j)
13113,26.03.2020,09:00,0.0,0j
13114,26.03.2020,10:00,0.0,0j
13115,26.03.2020,11:00,0.99,(2.299195090506109+0j)
13116,26.03.2020,12:00,3.41,(3.4722864979508774+0j)
13117,26.03.2020,13:00,4.3,(3.751344167986536+0j)
13118,26.03.2020,14:00,0.8,(2.1415460666050845+0j)
13119,26.03.2020,15:00,0.06,(0.903124953411602+0j)
13120,26.03.2020,16:00,0.0,0j
13121,26.03.2020,17:00,1.31,(2.5241850514328172+0j)
13122,26.03.2020,18:00,9.71,(4.9215719118437775+0j)
13123,26.03.2020,19:00,6.45,(4.294217097813566+0j)
13124,26.03.2020,20:00,8.6,(4.726397482646606+0j)
13125,26.03.2020,21:00,8.96,(4.791447807338037+0j)
13126,26.03.2020,22:00,3.56,(3.5224709858160113+0j)
13127,26.03.2020,23:00,0.03,(0.716810750552154+0j)
13128,27.03.2020,00:00,0.02,(0.6261918685953259+0j)
13129,27.03.2020,01:00,1.9,(2.857252527471502+0j)
13130,27.03.2020,02:00,0.11,(1.1053377104451128+0j)
13131,27.03.2020,03:00,0.0,0j
13132,27.03.2020,04:00,0.16,(1.2523837371906519+0j)
13133,27.03.2020,05:00,5.64,(4.106360999893208+0j)
13134,27.03.2020,06:00,0.0,0j
13135,27.03.2020,07:00,0.0,0j
13136,27.03.2020,08:00,0.0,0j
13137,27.03.2020,09:00,0.0,0j
13138,27.03.2020,10:00,0.0,0j
13139,27.03.2020,11:00,0.0,0j
13140,27.03.2020,12:00,0.0,0j
13141,27.03.2020,13:00,0.0,0j
13142,27.03.2020,14:00,0.07,(0.9507436612273904+0j)
13143,27.03.2020,15:00,0.05,(0.8498731197418178+0j)
13144,27.03.2020,16:00,15.84,(5.793608584687189+0j)
13145,27.03.2020,17:00,24.23,(6.6754707396634+0j)
13146,27.03.2020,18:00,7.76,(4.567213695759437+0j)
13147,27.03.2020,19:00,0.17,(1.2779496176156349+0j)
13148,27.03.2020,20:00,0.0,0j
13149,27.03.2020,21:00,0.0,0j
13150,27.03.2020,22:00,0.14,(1.1978619518345093+0j)
13151,27.03.2020,23:00,0.69,(2.038514424297888+0j)
13152,28.03.2020,00:00,5.34,(4.032222706444464+0j)
13153,28.03.2020,01:00,3.95,(3.6466699400310763+0j)
13154,28.03.2020,02:00,1.82,(2.816574358449373+0j)
13155,28.03.2020,03:00,1.56,(2.6755041237624604+0j)
13156,28.03.2020,04:00,1.61,(2.7037885044677585+0j)
13157,28.03.2020,05:00,1.13,(2.4028329183462858+0j)
13158,28.03.2020,06:00,0.02,(0.6261918685953259+0j)
13159,28.03.2020,07:00,0.27,(1.4910264464132295+0j)
13160,28.03.2020,08:00,0.2,(1.349089484317657+0j)
13161,28.03.2020,09:00,1.68,(2.742419273755392+0j)
13162,28.03.2020,10:00,3.94,(3.6435899808461305+0j)
13163,28.03.2020,11:00,0.13,(1.1686340679201472+0j)
13164,28.03.2020,12:00,2.17,(2.986647742763481+0j)
13165,28.03.2020,13:00,3.87,(3.6218829721932386+0j)
13166,28.03.2020,14:00,7.25,(4.464883115033321+0j)
13167,28.03.2020,15:00,5.51,(4.074565386456062+0j)
13168,28.03.2020,16:00,2.19,(2.995795266170067+0j)
13169,28.03.2020,17:00,3.08,(3.356456301735924+0j)
13170,28.03.2020,18:00,11.07,(5.141383098388695+0j)
13171,28.03.2020,19:00,14.64,(5.643447000731817+0j)
13172,28.03.2020,20:00,6.53,(4.311898067575832+0j)
13173,28.03.2020,21:00,12.35,(5.3323634683158305+0j)
13174,28.03.2020,22:00,11.63,(5.226656956795302+0j)
13175,28.03.2020,23:00,12.14,(5.301966599254079+0j)
13176,29.03.2020,00:00,3.04,(3.3418628291520864+0j)
13177,29.03.2020,01:00,2.34,(3.0626876764810604+0j)
13178,29.03.2020,02:00,3.34,(3.4483625044706216+0j)
13179,29.03.2020,03:00,2.57,(3.1599130538692353+0j)
13180,29.03.2020,04:00,15.52,(5.754328674655475+0j)
13181,29.03.2020,05:00,12.89,(5.408976123359898+0j)
13182,29.03.2020,06:00,10.33,(5.02416853222435+0j)
13183,29.03.2020,07:00,7.73,(4.561320510251768+0j)
13184,29.03.2020,08:00,6.09,(4.212790438921926+0j)
13185,29.03.2020,09:00,4.34,(3.762940359728718+0j)
13186,29.03.2020,10:00,5.33,(4.029704140700853+0j)
13187,29.03.2020,11:00,9.62,(4.906319008511564+0j)
13188,29.03.2020,12:00,23.73,(6.629233830229971+0j)
13189,29.03.2020,13:00,35.29,(7.566841633197405+0j)
13190,29.03.2020,14:00,46.94,(8.321694859212347+0j)
13191,29.03.2020,15:00,41.89,(8.011875869728765+0j)
13192,29.03.2020,16:00,65.73,(9.310049055658974+0j)
13193,29.03.2020,17:00,39.71,(7.870410554016844+0j)
13194,29.03.2020,18:00,28.41,(7.039165397201374+0j)
13195,29.03.2020,19:00,17.2,(5.954887678556597+0j)
13196,29.03.2020,20:00,7.95,(4.60418891373968+0j)
13197,29.03.2020,21:00,4.44,(3.7916224142519486+0j)
13198,29.03.2020,22:00,7.85,(4.584802625542786+0j)
13199,29.03.2020,23:00,12.68,(5.379441343708382+0j)
13200,30.03.2020,00:00,12.97,(5.4201430735062+0j)
13201,30.03.2020,01:00,13.08,(5.43542290160659+0j)
13202,30.03.2020,02:00,24.5,(6.70017459828652+0j)
13203,30.03.2020,03:00,26.43,(6.87168346814731+0j)
13204,30.03.2020,04:00,34.85,(7.535261920975989+0j)
13205,30.03.2020,05:00,47.63,(8.362271922636332+0j)
13206,30.03.2020,06:00,50.48,(8.525840571436728+0j)
13207,30.03.2020,07:00,31.69,(7.300257373819976+0j)
13208,30.03.2020,08:00,31.67,(7.298721285952681+0j)
13209,30.03.2020,09:00,12.23,(5.315036413678807+0j)
13210,30.03.2020,10:00,5.58,(4.091747491949451+0j)
13211,30.03.2020,11:00,2.34,(3.0626876764810604+0j)
13212,30.03.2020,12:00,0.24,(1.433621501104308+0j)
13213,30.03.2020,13:00,1.18,(2.4377627000905835+0j)
13214,30.03.2020,14:00,0.9,(2.227297664732836+0j)
13215,30.03.2020,15:00,1.05,(2.3447354969121483+0j)
13216,30.03.2020,16:00,1.63,(2.714938273927497+0j)
13217,30.03.2020,17:00,2.47,(3.118385073590754+0j)
13218,30.03.2020,18:00,1.96,(2.8870177167637845+0j)
13219,30.03.2020,19:00,0.14,(1.1978619518345093+0j)
13220,30.03.2020,20:00,5.83,(4.151964295348313+0j)
13221,30.03.2020,21:00,3.31,(3.4380069991628197+0j)
13222,30.03.2020,22:00,4.2,(3.722035594385523+0j)
13223,30.03.2020,23:00,11.83,(5.256447608458833+0j)
13224,31.03.2020,00:00,18.75,(6.128645708817266+0j)
13225,31.03.2020,01:00,16.44,(5.8658555357317015+0j)
13226,31.03.2020,02:00,14.07,(5.569233895973416+0j)
13227,31.03.2020,03:00,12.65,(5.375195531886249+0j)
13228,31.03.2020,04:00,7.24,(4.462829350661208+0j)
13229,31.03.2020,05:00,12.3,(5.325157562958373+0j)
13230,31.03.2020,06:00,36.91,(7.6808999298980245+0j)
13231,31.03.2020,07:00,34.7,(7.524435380316947+0j)
13232,31.03.2020,08:00,7.3,(4.475123708509341+0j)
13233,31.03.2020,09:00,0.0,0j
13234,31.03.2020,10:00,0.0,0j
13235,31.03.2020,11:00,0.0,0j
13236,31.03.2020,12:00,3.07,(3.35281983485649+0j)
13237,31.03.2020,13:00,3.99,(3.6589380557878632+0j)
13238,31.03.2020,14:00,3.44,(3.482439440232945+0j)
13239,31.03.2020,15:00,1.63,(2.714938273927497+0j)
13240,31.03.2020,16:00,2.82,(3.2592208854958327+0j)
13241,31.03.2020,17:00,5.85,(4.156706691584156+0j)
13242,31.03.2020,18:00,18.23,(6.07145780952394+0j)
13243,31.03.2020,19:00,18.95,(6.150359426817962+0j)
13244,31.03.2020,20:00,15.76,(5.783838568535939+0j)
13245,31.03.2020,21:00,2.2,(3.0003481535188943+0j)
13246,31.03.2020,22:00,0.64,(1.9880352618843058+0j)
13247,31.03.2020,23:00,0.28,(1.509211487984457+0j)
13248,01.04.2020,00:00,0.0,0j
13249,01.04.2020,01:00,0.24,(1.433621501104308+0j)
13250,01.04.2020,02:00,0.57,(1.9127389885949826+0j)
13251,01.04.2020,03:00,13.34,(5.471201398878297+0j)
13252,01.04.2020,04:00,20.11,(6.273377887281802+0j)
13253,01.04.2020,05:00,25.38,(6.779452639672783+0j)
13254,01.04.2020,06:00,29.16,(7.100570848646299+0j)
13255,01.04.2020,07:00,46.0,(8.265770999646517+0j)
13256,01.04.2020,08:00,53.62,(8.699074064153116+0j)
13257,01.04.2020,09:00,58.82,(8.971652258331455+0j)
13258,01.04.2020,10:00,59.13,(8.9873857985102+0j)
13259,01.04.2020,11:00,50.66,(8.53596227532775+0j)
13260,01.04.2020,12:00,36.07,(7.622184776082654+0j)
13261,01.04.2020,13:00,12.9,(5.410374514353784+0j)
13262,01.04.2020,14:00,7.28,(4.471033099549191+0j)
13263,01.04.2020,15:00,3.65,(3.551908041287779+0j)
13264,01.04.2020,16:00,1.47,(2.623029672501349+0j)
13265,01.04.2020,17:00,0.07,(0.9507436612273904+0j)
13266,01.04.2020,18:00,2.22,(3.0094127045248737+0j)
13267,01.04.2020,19:00,3.05,(3.3455231418579214+0j)
13268,01.04.2020,20:00,1.63,(2.714938273927497+0j)
13269,01.04.2020,21:00,0.01,(0.4970088154710765+0j)
13270,01.04.2020,22:00,14.21,(5.587644720449765+0j)
13271,01.04.2020,23:00,8.6,(4.726397482646606+0j)
13272,02.04.2020,00:00,2.29,(3.0407164201448786+0j)
13273,02.04.2020,01:00,3.14,(3.378111457509754+0j)
13274,02.04.2020,02:00,0.56,(1.9014873224547808+0j)
13275,02.04.2020,03:00,0.09,(1.033819996975575+0j)
13276,02.04.2020,04:00,0.0,0j
13277,02.04.2020,05:00,0.0,0j
13278,02.04.2020,06:00,0.02,(0.6261918685953259+0j)
13279,02.04.2020,07:00,0.0,0j
13280,02.04.2020,08:00,0.0,0j
13281,02.04.2020,09:00,0.0,0j
13282,02.04.2020,10:00,11.3,(5.176746593635786+0j)
13283,02.04.2020,11:00,14.64,(5.643447000731817+0j)
13284,02.04.2020,12:00,15.19,(5.713251599089031+0j)
13285,02.04.2020,13:00,23.08,(6.568144419096246+0j)
13286,02.04.2020,14:00,24.78,(6.7256024495600295+0j)
13287,02.04.2020,15:00,16.56,(5.880093105018166+0j)
13288,02.04.2020,16:00,8.34,(4.678278896395197+0j)
13289,02.04.2020,17:00,53.37,(8.685533362879154+0j)
13290,02.04.2020,18:00,74.69,(9.715196260654196+0j)
13291,02.04.2020,19:00,63.44,(9.200649432889785+0j)
13292,02.04.2020,20:00,66.64,(9.35281666572513+0j)
13293,02.04.2020,21:00,70.96,(9.550701993717583+0j)
13294,02.04.2020,22:00,63.48,(9.202582748650174+0j)
13295,02.04.2020,23:00,58.47,(8.953822001293235+0j)
13296,03.04.2020,00:00,67.51,(9.393341851854395+0j)
13297,03.04.2020,01:00,56.19,(8.835892753433415+0j)
13298,03.04.2020,02:00,58.11,(8.935407919496365+0j)
13299,03.04.2020,03:00,48.27,(8.399559770569477+0j)
13300,03.04.2020,04:00,56.42,(8.84793219565456+0j)
13301,03.04.2020,05:00,47.77,(8.370457050347758+0j)
13302,03.04.2020,06:00,36.39,(7.644658868444955+0j)
13303,03.04.2020,07:00,32.92,(7.39351061528281+0j)
13304,03.04.2020,08:00,19.29,(6.186924758762077+0j)
13305,03.04.2020,09:00,23.55,(6.612429616633362+0j)
13306,03.04.2020,10:00,26.81,(6.904459660292968+0j)
13307,03.04.2020,11:00,33.87,(7.463957493022338+0j)
13308,03.04.2020,12:00,39.94,(7.885576429553885+0j)
13309,03.04.2020,13:00,23.16,(6.5757245117075565+0j)
13310,03.04.2020,14:00,30.57,(7.213220995993134+0j)
13311,03.04.2020,15:00,23.81,(6.636675097967442+0j)
13312,03.04.2020,16:00,13.64,(5.511911239582198+0j)
13313,03.04.2020,17:00,8.77,(4.757337430721896+0j)
13314,03.04.2020,18:00,5.22,(4.001789676906653+0j)
13315,03.04.2020,19:00,1.33,(2.536965953131107+0j)
13316,03.04.2020,20:00,0.57,(1.9127389885949826+0j)
13317,03.04.2020,21:00,0.5,(1.830996131297393+0j)
13318,03.04.2020,22:00,0.0,0j
13319,03.04.2020,23:00,7.57,(4.529629895883786+0j)
13320,04.04.2020,00:00,31.31,(7.27096042961277+0j)
13321,04.04.2020,01:00,49.75,(8.484542972039797+0j)
13322,04.04.2020,02:00,46.08,(8.2705599758046+0j)
13323,04.04.2020,03:00,50.29,(8.515130413328766+0j)
13324,04.04.2020,04:00,49.75,(8.484542972039797+0j)
13325,04.04.2020,05:00,46.46,(8.293232234601321+0j)
13326,04.04.2020,06:00,46.04,(8.26816618117717+0j)
13327,04.04.2020,07:00,40.67,(7.933329321315139+0j)
13328,04.04.2020,08:00,31.46,(7.282553179520361+0j)
13329,04.04.2020,09:00,24.16,(6.669036104007031+0j)
13330,04.04.2020,10:00,27.89,(6.995953754561755+0j)
13331,04.04.2020,11:00,26.01,(6.83508955706624+0j)
13332,04.04.2020,12:00,16.42,(5.863475878052412+0j)
13333,04.04.2020,13:00,5.88,(4.163800061472443+0j)
13334,04.04.2020,14:00,2.6,(3.172160901315416+0j)
13335,04.04.2020,15:00,4.08,(3.686244573761332+0j)
13336,04.04.2020,16:00,4.16,(3.7101818975646355+0j)
13337,04.04.2020,17:00,2.08,(2.944773323593737+0j)
13338,04.04.2020,18:00,4.16,(3.7101818975646355+0j)
13339,04.04.2020,19:00,16.71,(5.897793672669372+0j)
13340,04.04.2020,20:00,24.33,(6.684641613592918+0j)
13341,04.04.2020,21:00,22.32,(6.495244273108799+0j)
13342,04.04.2020,22:00,32.69,(7.376251774054967+0j)
13343,04.04.2020,23:00,22.06,(6.469925222858536+0j)
13344,05.04.2020,00:00,14.8,(5.663931561460406+0j)
13345,05.04.2020,01:00,19.0,(6.155763963365881+0j)
13346,05.04.2020,02:00,18.72,(6.125375352962121+0j)
13347,05.04.2020,03:00,19.91,(6.252511683277973+0j)
13348,05.04.2020,04:00,13.48,(5.490274466378331+0j)
13349,05.04.2020,05:00,6.51,(4.307491423660221+0j)
13350,05.04.2020,06:00,9.13,(4.821561208785666+0j)
13351,05.04.2020,07:00,6.16,(4.228869947609389+0j)
13352,05.04.2020,08:00,0.24,(1.433621501104308+0j)
13353,05.04.2020,09:00,1.74,(2.7746859900632117+0j)
13354,05.04.2020,10:00,0.88,(2.2106754208902255+0j)
13355,05.04.2020,11:00,0.0,0j
13356,05.04.2020,12:00,1.45,(2.6110794854809094+0j)
13357,05.04.2020,13:00,3.62,(3.542150002997079+0j)
13358,05.04.2020,14:00,7.68,(4.551464557954415+0j)
13359,05.04.2020,15:00,59.46,(9.00407409540699+0j)
13360,05.04.2020,16:00,69.26,(9.473815462261836+0j)
13361,05.04.2020,17:00,72.83,(9.63387178054852+0j)
13362,05.04.2020,18:00,72.27,(9.609116161879474+0j)
13363,05.04.2020,19:00,74.93,(9.725591021837841+0j)
13364,05.04.2020,20:00,71.28,(9.56503702760423+0j)
13365,05.04.2020,21:00,70.89,(9.547560462831859+0j)
13366,05.04.2020,22:00,65.98,(9.321837521775855+0j)
13367,05.04.2020,23:00,53.0,(8.66541530320729+0j)
13368,06.04.2020,00:00,16.66,(5.891905296477337+0j)
13369,06.04.2020,01:00,7.24,(4.462829350661208+0j)
13370,06.04.2020,02:00,1.4,(2.580715342901568+0j)
13371,06.04.2020,03:00,0.03,(0.716810750552154+0j)
13372,06.04.2020,04:00,0.0,0j
13373,06.04.2020,05:00,0.0,0j
13374,06.04.2020,06:00,0.05,(0.8498731197418178+0j)
13375,06.04.2020,07:00,2.09,(2.9494849689462788+0j)
13376,06.04.2020,08:00,8.52,(4.711696306861671+0j)
13377,06.04.2020,09:00,5.26,(4.011985363460675+0j)
13378,06.04.2020,10:00,5.32,(4.027182422807824+0j)
13379,06.04.2020,11:00,2.8,(3.251497584308351+0j)
13380,06.04.2020,12:00,0.05,(0.8498731197418178+0j)
13381,06.04.2020,13:00,0.33,(1.5941728379340387+0j)
13382,06.04.2020,14:00,2.26,(3.027379773204814+0j)
13383,06.04.2020,15:00,5.71,(4.12327968831538+0j)
13384,06.04.2020,16:00,5.75,(4.132885499823259+0j)
13385,06.04.2020,17:00,3.73,(3.57767074058258+0j)
13386,06.04.2020,18:00,49.13,(8.4491498630083+0j)
13387,06.04.2020,19:00,57.58,(8.908159383235253+0j)
13388,06.04.2020,20:00,60.73,(9.067728722542656+0j)
13389,06.04.2020,21:00,52.84,(8.656686598933508+0j)
13390,06.04.2020,22:00,55.42,(8.79534607195544+0j)
13391,06.04.2020,23:00,62.72,(9.165709921283321+0j)
13392,07.04.2020,00:00,58.15,(8.93745767765039+0j)
13393,07.04.2020,01:00,50.13,(8.506090390169154+0j)
13394,07.04.2020,02:00,45.65,(8.244753692452909+0j)
13395,07.04.2020,03:00,52.91,(8.66050757213871+0j)
13396,07.04.2020,04:00,51.4,(8.577323660330862+0j)
13397,07.04.2020,05:00,50.27,(8.514001459995903+0j)
13398,07.04.2020,06:00,47.91,(8.378626201486155+0j)
13399,07.04.2020,07:00,47.55,(8.357587503521394+0j)
13400,07.04.2020,08:00,39.7,(7.869749841240568+0j)
13401,07.04.2020,09:00,39.79,(7.8756922672397005+0j)
13402,07.04.2020,10:00,42.53,(8.052471927838392+0j)
13403,07.04.2020,11:00,40.44,(7.918345990003883+0j)
13404,07.04.2020,12:00,46.42,(8.290851516160016+0j)
13405,07.04.2020,13:00,44.26,(8.160207991948413+0j)
13406,07.04.2020,14:00,34.75,(7.5280476878235065+0j)
