,Tarih,Saat,Toplam (MWh),HATAY WindSpeed(m/s)
5798,30.09.2018,14:00,39.19,(8.77599003071125+0j)
5799,30.09.2018,15:00,31.28,(8.140666216864403+0j)
5800,30.09.2018,16:00,15.86,(6.491405827501598+0j)
5801,30.09.2018,17:00,12.51,(5.99777454399226+0j)
5802,30.09.2018,18:00,4.45,(4.249694430544139+0j)
5803,30.09.2018,19:00,0.36,(1.8379704877511496+0j)
5804,30.09.2018,20:00,0.08,(1.1132713407701154+0j)
5805,30.09.2018,21:00,0.36,(1.8379704877511496+0j)
5806,30.09.2018,22:00,0.0,0j
5807,30.09.2018,23:00,0.0,0j
5808,01.10.2018,00:00,0.11,(1.2379466486370723+0j)
5809,01.10.2018,01:00,0.44,(1.9651178123269955+0j)
5810,01.10.2018,02:00,6.8,(4.894864464261363+0j)
5811,01.10.2018,03:00,36.75,(8.58994034683813+0j)
5812,01.10.2018,04:00,48.02,(9.39099808459778+0j)
5813,01.10.2018,05:00,49.14,(9.463448377985978+0j)
5814,01.10.2018,06:00,35.36,(8.48024602857348+0j)
5815,01.10.2018,07:00,23.58,(7.408875558482084+0j)
5816,01.10.2018,08:00,14.96,(6.366218855715125+0j)
5817,01.10.2018,09:00,3.71,(3.9997145995814978+0j)
5818,01.10.2018,10:00,7.12,(4.970472758758195+0j)
5819,01.10.2018,11:00,9.71,(5.512019898280573+0j)
5820,01.10.2018,12:00,10.43,(5.645024132422137+0j)
5821,01.10.2018,13:00,11.81,(5.883751643134417+0j)
5822,01.10.2018,14:00,21.24,(7.155212521296054+0j)
5823,01.10.2018,15:00,16.87,(6.626375779319661+0j)
5824,01.10.2018,16:00,26.87,(7.738561805854078+0j)
5825,01.10.2018,17:00,21.14,(7.1439657053325325+0j)
5826,01.10.2018,18:00,25.21,(7.575802577917405+0j)
5827,01.10.2018,19:00,27.53,(7.80141002126084+0j)
5828,01.10.2018,20:00,20.03,(7.016674815563108+0j)
5829,01.10.2018,21:00,22.82,(7.328406986701791+0j)
5830,01.10.2018,22:00,32.08,(8.209483227949276+0j)
5831,01.10.2018,23:00,42.43,(9.01146452375252+0j)
5832,02.10.2018,00:00,39.37,(8.789405577756625+0j)
5833,02.10.2018,01:00,31.4,(8.151062992168757+0j)
5834,02.10.2018,02:00,28.23,(7.866979034509423+0j)
5835,02.10.2018,03:00,19.98,(7.010831479403006+0j)
5836,02.10.2018,04:00,25.41,(7.595783687412206+0j)
5837,02.10.2018,05:00,18.28,(6.806070298583517+0j)
5838,02.10.2018,06:00,9.63,(5.496840420676272+0j)
5839,02.10.2018,07:00,5.35,(4.518791405379868+0j)
5840,02.10.2018,08:00,1.25,(2.783178351925288+0j)
5841,02.10.2018,09:00,0.85,(2.4474322321306814+0j)
5842,02.10.2018,10:00,3.02,(3.734564928247375+0j)
5843,02.10.2018,11:00,2.8,(3.641584376891605+0j)
5844,02.10.2018,12:00,4.5,(4.2655516462277845+0j)
5845,02.10.2018,13:00,7.01,(4.944742791875363+0j)
5846,02.10.2018,14:00,13.39,(6.135235330852153+0j)
5847,02.10.2018,15:00,11.01,(5.747780037587576+0j)
5848,02.10.2018,16:00,9.64,(5.498742441734874+0j)
5849,02.10.2018,17:00,6.68,(4.865900091104308+0j)
5850,02.10.2018,18:00,15.31,(6.415484060497519+0j)
5851,02.10.2018,19:00,17.95,(6.7648657811514585+0j)
5852,02.10.2018,20:00,23.48,(7.398387328776823+0j)
5853,02.10.2018,21:00,34.59,(8.418238403082526+0j)
5854,02.10.2018,22:00,28.78,(7.917741096710818+0j)
5855,02.10.2018,23:00,22.18,(7.259246558067455+0j)
5856,03.10.2018,00:00,18.65,(6.85168379547667+0j)
5857,03.10.2018,01:00,12.48,(5.992976322309005+0j)
5858,03.10.2018,02:00,6.11,(4.723364234850689+0j)
5859,03.10.2018,03:00,3.06,(3.7509808092514985+0j)
5860,03.10.2018,04:00,3.64,(3.9743992720060097+0j)
5861,03.10.2018,05:00,3.9,(4.06686012627793+0j)
5862,03.10.2018,06:00,2.61,(3.5572785135996017+0j)
5863,03.10.2018,07:00,3.83,(4.042381441378409+0j)
5864,03.10.2018,08:00,5.18,(4.47041271803743+0j)
5865,03.10.2018,09:00,0.6,(2.1791549739107996+0j)
5866,03.10.2018,10:00,0.79,(2.38843483761304+0j)
5867,03.10.2018,11:00,2.42,(3.4687751987341016+0j)
5868,03.10.2018,12:00,1.64,(3.0468587145105768+0j)
5869,03.10.2018,13:00,3.93,(4.077261348370232+0j)
5870,03.10.2018,14:00,5.35,(4.518791405379868+0j)
5871,03.10.2018,15:00,3.3,(3.846588067281751+0j)
5872,03.10.2018,16:00,2.4,(3.4591928979877378+0j)
5873,03.10.2018,17:00,0.0,0j
5874,03.10.2018,18:00,0.0,0j
5875,03.10.2018,19:00,3.2,(3.807334429682827+0j)
5876,03.10.2018,20:00,5.2,(4.47615875613338+0j)
5877,03.10.2018,21:00,7.69,(5.09972173988945+0j)
5878,03.10.2018,22:00,14.0,(6.227021692278292+0j)
5879,03.10.2018,23:00,23.68,(7.419334177050733+0j)
5880,04.10.2018,00:00,22.5,(7.293990714356699+0j)
5881,04.10.2018,01:00,23.47,(7.397336869110741+0j)
5882,04.10.2018,02:00,13.8,(6.197226874284223+0j)
5883,04.10.2018,03:00,8.68,(5.309793217936329+0j)
5884,04.10.2018,04:00,17.21,(6.670596278474072+0j)
5885,04.10.2018,05:00,19.61,(6.967284818765297+0j)
5886,04.10.2018,06:00,18.93,(6.885802648374285+0j)
5887,04.10.2018,07:00,15.93,(6.500942009268717+0j)
5888,04.10.2018,08:00,10.02,(5.570065137128656+0j)
5889,04.10.2018,09:00,11.24,(5.787528426375986+0j)
5890,04.10.2018,10:00,10.95,(5.737319996205329+0j)
5891,04.10.2018,11:00,5.62,(4.593564356162549+0j)
5892,04.10.2018,12:00,13.51,(6.153508663869861+0j)
5893,04.10.2018,13:00,15.95,(6.503661500072953+0j)
5894,04.10.2018,14:00,14.37,(6.281402496159936+0j)
5895,04.10.2018,15:00,16.84,(6.622445543653083+0j)
5896,04.10.2018,16:00,13.29,(6.1199239736344815+0j)
5897,04.10.2018,17:00,10.69,(5.691546238839501+0j)
5898,04.10.2018,18:00,14.24,(6.262403256688491+0j)
5899,04.10.2018,19:00,18.19,(6.79488221764719+0j)
5900,04.10.2018,20:00,34.08,(8.37666013870153+0j)
5901,04.10.2018,21:00,39.82,(8.822766495648233+0j)
5902,04.10.2018,22:00,36.59,(8.577456084940842+0j)
5903,04.10.2018,23:00,40.56,(8.877084396449446+0j)
5904,05.10.2018,00:00,38.91,(8.755039510157582+0j)
5905,05.10.2018,01:00,42.19,(8.99444164586488+0j)
5906,05.10.2018,02:00,42.86,(9.041804008389278+0j)
5907,05.10.2018,03:00,31.83,(8.188102041366074+0j)
5908,05.10.2018,04:00,24.94,(7.548659740442347+0j)
5909,05.10.2018,05:00,27.94,(7.839947732283735+0j)
5910,05.10.2018,06:00,20.22,(7.038791222846525+0j)
5911,05.10.2018,07:00,16.33,(6.554905399196237+0j)
5912,05.10.2018,08:00,13.91,(6.213649378340059+0j)
5913,05.10.2018,09:00,9.09,(5.3921131184253674+0j)
5914,05.10.2018,10:00,3.32,(3.854343306153762+0j)
5915,05.10.2018,11:00,3.45,(3.9040082949424506+0j)
5916,05.10.2018,12:00,9.61,(5.493032424708157+0j)
5917,05.10.2018,13:00,15.98,(6.507736477016376+0j)
5918,05.10.2018,14:00,15.47,(6.437755392289654+0j)
5919,05.10.2018,15:00,16.66,(6.5987655600060355+0j)
5920,05.10.2018,16:00,25.6,(7.614668859365654+0j)
5921,05.10.2018,17:00,19.16,(6.913578021115073+0j)
5922,05.10.2018,18:00,17.68,(6.730775733353344+0j)
5923,05.10.2018,19:00,32.44,(8.240077858130737+0j)
5924,05.10.2018,20:00,35.47,(8.48903054434812+0j)
5925,05.10.2018,21:00,28.52,(7.893825840846066+0j)
5926,05.10.2018,22:00,21.82,(7.219757581692998+0j)
5927,05.10.2018,23:00,14.78,(6.34058279739224+0j)
5928,06.10.2018,00:00,10.83,(5.716284720288497+0j)
5929,06.10.2018,01:00,8.27,(5.224838487771478+0j)
5930,06.10.2018,02:00,8.66,(5.305711899481206+0j)
5931,06.10.2018,03:00,9.27,(5.427472247556805+0j)
5932,06.10.2018,04:00,6.91,(4.921117286736654+0j)
5933,06.10.2018,05:00,2.04,(3.2767835585628626+0j)
5934,06.10.2018,06:00,0.6,(2.1791549739107996+0j)
5935,06.10.2018,07:00,0.0,0j
5936,06.10.2018,08:00,0.0,0j
5937,06.10.2018,09:00,0.0,0j
5938,06.10.2018,10:00,0.0,0j
5939,06.10.2018,11:00,0.0,0j
5940,06.10.2018,12:00,0.0,0j
5941,06.10.2018,13:00,0.7,(2.2940544057070196+0j)
5942,06.10.2018,14:00,3.89,(4.063381202316324+0j)
5943,06.10.2018,15:00,7.11,(4.968144668132486+0j)
5944,06.10.2018,16:00,9.36,(5.444980343811557+0j)
5945,06.10.2018,17:00,9.68,(5.506337399511713+0j)
5946,06.10.2018,18:00,3.28,(3.8388014304675093+0j)
5947,06.10.2018,19:00,1.01,(2.5922576093659755+0j)
5948,06.10.2018,20:00,1.05,(2.626036751405045+0j)
5949,06.10.2018,21:00,1.41,(2.8971928469792583+0j)
5950,06.10.2018,22:00,4.02,(4.108150869374081+0j)
5951,06.10.2018,23:00,6.03,(4.702658810730364+0j)
5952,07.10.2018,00:00,7.71,(5.1041389978275475+0j)
5953,07.10.2018,01:00,1.95,(3.227869021330555+0j)
5954,07.10.2018,02:00,0.28,(1.6902737380438826+0j)
5955,07.10.2018,03:00,0.0,0j
5956,07.10.2018,04:00,0.0,0j
5957,07.10.2018,05:00,0.64,(2.2265426815402307+0j)
5958,07.10.2018,06:00,8.06,(5.18023403163324+0j)
5959,07.10.2018,07:00,16.41,(6.565592037883624+0j)
5960,07.10.2018,08:00,19.17,(6.914780591677007+0j)
5961,07.10.2018,09:00,17.12,(6.6589479492819565+0j)
5962,07.10.2018,10:00,12.86,(6.053195347324827+0j)
5963,07.10.2018,11:00,10.85,(5.719801352809028+0j)
5964,07.10.2018,12:00,8.63,(5.299578123030801+0j)
5965,07.10.2018,13:00,8.33,(5.237443695822553+0j)
5966,07.10.2018,14:00,5.26,(4.493308957202862+0j)
5967,07.10.2018,15:00,3.11,(3.7713007117206843+0j)
5968,07.10.2018,16:00,0.98,(2.566333296197553+0j)
5969,07.10.2018,17:00,0.15,(1.3727816113066649+0j)
5970,07.10.2018,18:00,0.0,0j
5971,07.10.2018,19:00,0.0,0j
5972,07.10.2018,20:00,0.0,0j
5973,07.10.2018,21:00,0.0,0j
5974,07.10.2018,22:00,0.0,0j
5975,07.10.2018,23:00,0.15,(1.3727816113066649+0j)
5976,08.10.2018,00:00,0.5,(2.0506633429653602+0j)
5977,08.10.2018,01:00,1.33,(2.8413293690308428+0j)
5978,08.10.2018,02:00,6.12,(4.725939679327668+0j)
5979,08.10.2018,03:00,8.65,(5.303668883530479+0j)
5980,08.10.2018,04:00,11.61,(5.8503489839072245+0j)
5981,08.10.2018,05:00,19.19,(6.917184478744176+0j)
5982,08.10.2018,06:00,26.38,(7.691232922524647+0j)
5983,08.10.2018,07:00,39.84,(8.824243356488617+0j)
5984,08.10.2018,08:00,34.88,(8.441698923548568+0j)
5985,08.10.2018,09:00,25.24,(7.578806465059279+0j)
5986,08.10.2018,10:00,27.55,(7.80329875393874+0j)
5987,08.10.2018,11:00,17.93,(6.762352362461574+0j)
5988,08.10.2018,12:00,19.79,(6.988537471449364+0j)
5989,08.10.2018,13:00,9.63,(5.496840420676272+0j)
5990,08.10.2018,14:00,2.04,(3.2767835585628626+0j)
5991,08.10.2018,15:00,1.27,(2.7979435001185364+0j)
5992,08.10.2018,16:00,4.5,(4.2655516462277845+0j)
5993,08.10.2018,17:00,6.6,(4.8463972762427145+0j)
5994,08.10.2018,18:00,13.41,(6.138288446723511+0j)
5995,08.10.2018,19:00,10.11,(5.586692295865552+0j)
5996,08.10.2018,20:00,4.98,(4.412121678244309+0j)
5997,08.10.2018,21:00,3.05,(3.746890314393592+0j)
5998,08.10.2018,22:00,2.17,(3.3449601229335086+0j)
5999,08.10.2018,23:00,0.43,(1.950116327969075+0j)
6000,09.10.2018,00:00,0.31,(1.748604525378533+0j)
6001,09.10.2018,01:00,0.09,(1.1578488533016102+0j)
6002,09.10.2018,02:00,0.13,(1.308836760199084+0j)
6003,09.10.2018,03:00,2.44,(3.4783048488122343+0j)
6004,09.10.2018,04:00,1.6,(3.0218833394366325+0j)
6005,09.10.2018,05:00,0.0,0j
6006,09.10.2018,06:00,1.44,(2.9175962857426794+0j)
6007,09.10.2018,07:00,0.0,0j
6008,09.10.2018,08:00,2.59,(3.548168925672317+0j)
6009,09.10.2018,09:00,2.22,(3.370456229555546+0j)
6010,09.10.2018,10:00,2.38,(3.4495572132618597+0j)
6011,09.10.2018,11:00,1.36,(2.8625341039296086+0j)
6012,09.10.2018,12:00,0.1,(1.1992351979867215+0j)
6013,09.10.2018,13:00,2.67,(3.5843311002718425+0j)
6014,09.10.2018,14:00,0.0,0j
6015,09.10.2018,15:00,1.46,(2.931041619834859+0j)
6016,09.10.2018,16:00,7.58,(5.075288900331796+0j)
6017,09.10.2018,17:00,4.37,(4.224073946956377+0j)
6018,09.10.2018,18:00,14.48,(6.297389475674933+0j)
6019,09.10.2018,19:00,27.22,(7.772016972687187+0j)
6020,09.10.2018,20:00,17.11,(6.657651172628079+0j)
6021,09.10.2018,21:00,15.82,(6.485943977360653+0j)
6022,09.10.2018,22:00,19.41,(6.943517672384595+0j)
6023,09.10.2018,23:00,24.28,(7.481475548146569+0j)
6024,10.10.2018,00:00,28.84,(7.923239529795123+0j)
6025,10.10.2018,01:00,25.82,(7.63641952475524+0j)
6026,10.10.2018,02:00,18.07,(6.779907222068543+0j)
6027,10.10.2018,03:00,11.18,(5.777211954545403+0j)
6028,10.10.2018,04:00,7.35,(5.023427588869014+0j)
6029,10.10.2018,05:00,0.21,(1.5357156084614483+0j)
6030,10.10.2018,06:00,0.0,0j
6031,10.10.2018,07:00,0.0,0j
6032,10.10.2018,08:00,0.0,0j
6033,10.10.2018,09:00,0.0,0j
6034,10.10.2018,10:00,0.0,0j
6035,10.10.2018,11:00,0.0,0j
6036,10.10.2018,12:00,0.0,0j
6037,10.10.2018,13:00,0.0,0j
6038,10.10.2018,14:00,0.75,(2.347423535374476+0j)
6039,10.10.2018,15:00,1.25,(2.783178351925288+0j)
6040,10.10.2018,16:00,0.0,0j
6041,10.10.2018,17:00,0.0,0j
6042,10.10.2018,18:00,0.0,0j
6043,10.10.2018,19:00,0.0,0j
6044,10.10.2018,20:00,0.35,(1.8207921884458027+0j)
6045,10.10.2018,21:00,0.0,0j
6046,10.10.2018,22:00,0.0,0j
6047,10.10.2018,23:00,0.0,0j
6048,11.10.2018,00:00,1.31,(2.827015124366571+0j)
6049,11.10.2018,01:00,10.42,(5.643219457065004+0j)
6050,11.10.2018,02:00,27.06,(7.756758986013505+0j)
6051,11.10.2018,03:00,39.13,(8.771509054680406+0j)
6052,11.10.2018,04:00,41.96,(8.978067368886464+0j)
6053,11.10.2018,05:00,21.48,(7.182061600323234+0j)
6054,11.10.2018,06:00,24.43,(7.496850592518057+0j)
6055,11.10.2018,07:00,31.59,(8.167470515717337+0j)
6056,11.10.2018,08:00,15.04,(6.377546671162276+0j)
6057,11.10.2018,09:00,1.41,(2.8971928469792583+0j)
6058,11.10.2018,10:00,5.21,(4.479026251316199+0j)
6059,11.10.2018,11:00,4.25,(4.185050248064724+0j)
6060,11.10.2018,12:00,4.39,(4.230508189874698+0j)
6061,11.10.2018,13:00,4.01,(4.104741613974638+0j)
6062,11.10.2018,14:00,4.85,(4.373390725248567+0j)
6063,11.10.2018,15:00,6.89,(4.91636487693668+0j)
6064,11.10.2018,16:00,4.33,(4.21114632533833+0j)
6065,11.10.2018,17:00,2.37,(3.4447191182546515+0j)
6066,11.10.2018,18:00,0.0,0j
6067,11.10.2018,19:00,0.0,0j
6068,11.10.2018,20:00,0.0,0j
6069,11.10.2018,21:00,0.0,0j
6070,11.10.2018,22:00,0.0,0j
6071,11.10.2018,23:00,0.0,0j
6072,12.10.2018,00:00,0.0,0j
6073,12.10.2018,01:00,0.0,0j
6074,12.10.2018,02:00,0.0,0j
6075,12.10.2018,03:00,0.0,0j
6076,12.10.2018,04:00,4.86,(4.376394428614019+0j)
6077,12.10.2018,05:00,15.5,(6.441914150159638+0j)
6078,12.10.2018,06:00,23.02,(7.3497540545178675+0j)
6079,12.10.2018,07:00,33.28,(8.310595399978704+0j)
6080,12.10.2018,08:00,42.42,(9.01075652056578+0j)
6081,12.10.2018,09:00,36.08,(8.537417953008749+0j)
6082,12.10.2018,10:00,37.6,(8.655662517429542+0j)
6083,12.10.2018,11:00,32.84,(8.273807574526773+0j)
6084,12.10.2018,12:00,27.29,(7.778673542539515+0j)
6085,12.10.2018,13:00,40.32,(8.859540705671614+0j)
6086,12.10.2018,14:00,34.01,(8.370921013779652+0j)
6087,12.10.2018,15:00,28.41,(7.8836640877459665+0j)
6088,12.10.2018,16:00,25.4,(7.594787126958968+0j)
6089,12.10.2018,17:00,16.32,(6.553567117125724+0j)
6090,12.10.2018,18:00,19.32,(6.932769175831419+0j)
6091,12.10.2018,19:00,18.75,(6.863908056533324+0j)
6092,12.10.2018,20:00,4.5,(4.2655516462277845+0j)
6093,12.10.2018,21:00,4.81,(4.3613344525728825+0j)
6094,12.10.2018,22:00,1.42,(2.904025874286129+0j)
6095,12.10.2018,23:00,8.52,(5.276965218282683+0j)
6096,13.10.2018,00:00,6.18,(4.741333728364038+0j)
6097,13.10.2018,01:00,3.47,(3.911537741358457+0j)
6098,13.10.2018,02:00,4.87,(4.379394014493908+0j)
6099,13.10.2018,03:00,5.49,(4.55786874947987+0j)
6100,13.10.2018,04:00,10.49,(5.655828032717167+0j)
6101,13.10.2018,05:00,13.07,(6.085966571725768+0j)
6102,13.10.2018,06:00,18.72,(6.860245351432005+0j)
6103,13.10.2018,07:00,17.51,(6.709133218235244+0j)
6104,13.10.2018,08:00,8.91,(5.356284066180941+0j)
6105,13.10.2018,09:00,1.85,(3.1717207457782752+0j)
6106,13.10.2018,10:00,1.04,(2.617673520398168+0j)
6107,13.10.2018,11:00,0.25,(1.6276125739279188+0j)
6108,13.10.2018,12:00,0.0,0j
6109,13.10.2018,13:00,1.1,(2.66707520423242+0j)
6110,13.10.2018,14:00,2.38,(3.4495572132618597+0j)
6111,13.10.2018,15:00,2.28,(3.400551181146885+0j)
6112,13.10.2018,16:00,1.17,(2.722490171905779+0j)
6113,13.10.2018,17:00,2.96,(3.7096670885253666+0j)
6114,13.10.2018,18:00,6.01,(4.697453871434918+0j)
6115,13.10.2018,19:00,6.91,(4.921117286736654+0j)
6116,13.10.2018,20:00,7.4,(5.034792848397796+0j)
6117,13.10.2018,21:00,6.09,(4.7182049033444855+0j)
6118,13.10.2018,22:00,3.78,(4.024713464827619+0j)
6119,13.10.2018,23:00,0.82,(2.4182933643062827+0j)
6120,14.10.2018,00:00,0.0,0j
6121,14.10.2018,01:00,0.0,0j
6122,14.10.2018,02:00,0.0,0j
6123,14.10.2018,03:00,0.0,0j
6124,14.10.2018,04:00,0.0,0j
6125,14.10.2018,05:00,0.22,(1.5597150412646597+0j)
6126,14.10.2018,06:00,0.39,(1.8876692549996694+0j)
6127,14.10.2018,07:00,1.39,(2.8834292529578502+0j)
6128,14.10.2018,08:00,0.89,(2.4852363793790975+0j)
6129,14.10.2018,09:00,1.55,(2.990071678647313+0j)
6130,14.10.2018,10:00,0.0,0j
6131,14.10.2018,11:00,0.0,0j
6132,14.10.2018,12:00,0.0,0j
6133,14.10.2018,13:00,0.7,(2.2940544057070196+0j)
6134,14.10.2018,14:00,0.53,(2.0908826389586883+0j)
6135,14.10.2018,15:00,0.25,(1.6276125739279188+0j)
6136,14.10.2018,16:00,0.0,0j
6137,14.10.2018,17:00,0.0,0j
6138,14.10.2018,18:00,0.0,0j
6139,14.10.2018,19:00,0.0,0j
6140,14.10.2018,20:00,0.0,0j
6141,14.10.2018,21:00,0.0,0j
6142,14.10.2018,22:00,0.0,0j
6143,14.10.2018,23:00,0.0,0j
6144,15.10.2018,00:00,0.0,0j
6145,15.10.2018,01:00,0.35,(1.8207921884458027+0j)
6146,15.10.2018,02:00,0.0,0j
6147,15.10.2018,03:00,0.0,0j
6148,15.10.2018,04:00,0.0,0j
6149,15.10.2018,05:00,0.0,0j
6150,15.10.2018,06:00,0.0,0j
6151,15.10.2018,07:00,0.0,0j
6152,15.10.2018,08:00,0.79,(2.38843483761304+0j)
6153,15.10.2018,09:00,5.23,(4.484750252753752+0j)
6154,15.10.2018,10:00,4.88,(4.382389496969938+0j)
6155,15.10.2018,11:00,3.0,(3.726302589468353+0j)
6156,15.10.2018,12:00,0.19,(1.485327540592933+0j)
6157,15.10.2018,13:00,0.0,0j
6158,15.10.2018,14:00,0.0,0j
6159,15.10.2018,15:00,0.0,0j
6160,15.10.2018,16:00,0.0,0j
6161,15.10.2018,17:00,0.0,0j
6162,15.10.2018,18:00,0.0,0j
6163,15.10.2018,19:00,0.0,0j
6164,15.10.2018,20:00,0.0,0j
6165,15.10.2018,21:00,0.0,0j
6166,15.10.2018,22:00,0.0,0j
6167,15.10.2018,23:00,1.65,(3.0530389722456874+0j)
6168,16.10.2018,00:00,1.4,(2.8903274353543473+0j)
6169,16.10.2018,01:00,2.47,(3.492502168823125+0j)
6170,16.10.2018,02:00,1.26,(2.7905804568690367+0j)
6171,16.10.2018,03:00,0.0,0j
6172,16.10.2018,04:00,0.0,0j
6173,16.10.2018,05:00,0.0,0j
6174,16.10.2018,06:00,3.6,(3.9597873780658985+0j)
6175,16.10.2018,07:00,8.21,(5.212172162962962+0j)
6176,16.10.2018,08:00,10.1,(5.584849719117177+0j)
6177,16.10.2018,09:00,10.57,(5.6701693379348015+0j)
6178,16.10.2018,10:00,10.88,(5.725068207859217+0j)
6179,16.10.2018,11:00,8.64,(5.301624292393586+0j)
6180,16.10.2018,12:00,1.02,(2.6007848339673942+0j)
6181,16.10.2018,13:00,0.1,(1.1992351979867215+0j)
6182,16.10.2018,14:00,2.17,(3.3449601229335086+0j)
6183,16.10.2018,15:00,2.43,(3.473546559904831+0j)
6184,16.10.2018,16:00,2.02,(3.2660399287903537+0j)
6185,16.10.2018,17:00,0.67,(2.260802549692739+0j)
6186,16.10.2018,18:00,0.0,0j
6187,16.10.2018,19:00,0.25,(1.6276125739279188+0j)
6188,16.10.2018,20:00,1.44,(2.9175962857426794+0j)
6189,16.10.2018,21:00,0.66,(2.249498348065957+0j)
6190,16.10.2018,22:00,0.0,0j
6191,16.10.2018,23:00,0.0,0j
6192,17.10.2018,00:00,0.0,0j
6193,17.10.2018,01:00,0.0,0j
6194,17.10.2018,02:00,0.13,(1.308836760199084+0j)
6195,17.10.2018,03:00,0.0,0j
6196,17.10.2018,04:00,0.66,(2.249498348065957+0j)
6197,17.10.2018,05:00,9.41,(5.454658608657179+0j)
6198,17.10.2018,06:00,24.04,(7.4567432170878805+0j)
6199,17.10.2018,07:00,36.89,(8.60083438558484+0j)
6200,17.10.2018,08:00,47.82,(9.3779423217819+0j)
6201,17.10.2018,09:00,51.35,(9.603241474302223+0j)
6202,17.10.2018,10:00,52.69,(9.686058765359537+0j)
6203,17.10.2018,11:00,52.46,(9.67194449348973+0j)
6204,17.10.2018,12:00,53.28,(9.722078097632828+0j)
6205,17.10.2018,13:00,53.24,(9.71964453605491+0j)
6206,17.10.2018,14:00,46.01,(9.258098089430726+0j)
6207,17.10.2018,15:00,17.69,(6.732044494124839+0j)
6208,17.10.2018,16:00,0.31,(1.748604525378533+0j)
6209,17.10.2018,17:00,1.62,(3.0344224180848345+0j)
6210,17.10.2018,18:00,11.69,(5.863755731412296+0j)
6211,17.10.2018,19:00,24.97,(7.551685255692328+0j)
6212,17.10.2018,20:00,52.58,(9.679313596906953+0j)
6213,17.10.2018,21:00,54.29,(9.78312600676886+0j)
6214,17.10.2018,22:00,53.93,(9.761453882607645+0j)
6215,17.10.2018,23:00,54.14,(9.774107633288411+0j)
6216,18.10.2018,00:00,51.42,(9.60760318592712+0j)
6217,18.10.2018,01:00,49.16,(9.464732079626518+0j)
6218,18.10.2018,02:00,51.52,(9.613827341066544+0j)
6219,18.10.2018,03:00,47.43,(9.352378502333343+0j)
6220,18.10.2018,04:00,49.69,(9.498624051837972+0j)
6221,18.10.2018,05:00,48.19,(9.402067010286828+0j)
6222,18.10.2018,06:00,43.31,(9.073338106968706+0j)
6223,18.10.2018,07:00,41.59,(8.95160012164647+0j)
6224,18.10.2018,08:00,38.36,(8.71359223999997+0j)
6225,18.10.2018,09:00,45.61,(9.231190728244234+0j)
6226,18.10.2018,10:00,50.51,(9.550589004200388+0j)
6227,18.10.2018,11:00,49.41,(9.480749053386889+0j)
6228,18.10.2018,12:00,45.28,(9.208873476782246+0j)
6229,18.10.2018,13:00,33.22,(8.305598047360586+0j)
6230,18.10.2018,14:00,22.98,(7.345494561211174+0j)
6231,18.10.2018,15:00,24.24,(7.477364846468375+0j)
6232,18.10.2018,16:00,28.02,(7.847423253124775+0j)
6233,18.10.2018,17:00,34.6,(8.419049565007288+0j)
6234,18.10.2018,18:00,42.45,(9.012880196468256+0j)
6235,18.10.2018,19:00,42.22,(8.996573030220931+0j)
6236,18.10.2018,20:00,40.8,(8.89455901713158+0j)
6237,18.10.2018,21:00,38.28,(8.70753060865933+0j)
6238,18.10.2018,22:00,36.4,(8.562583663647212+0j)
6239,18.10.2018,23:00,33.35,(8.316418059054973+0j)
6240,19.10.2018,00:00,25.01,(7.555715508761971+0j)
6241,19.10.2018,01:00,10.68,(5.689770959173857+0j)
6242,19.10.2018,02:00,19.27,(6.926783359372437+0j)
6243,19.10.2018,03:00,16.8,(6.617197961785531+0j)
6244,19.10.2018,04:00,10.39,(5.63779849363525+0j)
6245,19.10.2018,05:00,8.2,(5.210055114735367+0j)
6246,19.10.2018,06:00,1.83,(3.160249684462297+0j)
6247,19.10.2018,07:00,8.54,(5.281091072362437+0j)
6248,19.10.2018,08:00,21.59,(7.194300613556661+0j)
6249,19.10.2018,09:00,23.76,(7.427679891822433+0j)
6250,19.10.2018,10:00,25.02,(7.556722400499472+0j)
6251,19.10.2018,11:00,25.09,(7.563763141535348+0j)
6252,19.10.2018,12:00,22.92,(7.339096043546906+0j)
6253,19.10.2018,13:00,18.21,(6.797371641653625+0j)
6254,19.10.2018,14:00,14.54,(6.306075541133368+0j)
6255,19.10.2018,15:00,8.91,(5.356284066180941+0j)
6256,19.10.2018,16:00,4.27,(4.191604761903999+0j)
6257,19.10.2018,17:00,3.79,(4.02825946971461+0j)
6258,19.10.2018,18:00,9.21,(5.415737135813268+0j)
6259,19.10.2018,19:00,12.68,(6.024820577506375+0j)
6260,19.10.2018,20:00,22.96,(7.343362960812552+0j)
6261,19.10.2018,21:00,24.49,(7.502982988375182+0j)
6262,19.10.2018,22:00,19.17,(6.914780591677007+0j)
6263,19.10.2018,23:00,20.92,(7.119097269035955+0j)
6264,20.10.2018,00:00,24.72,(7.52639814813738+0j)
6265,20.10.2018,01:00,19.64,(6.9708359329473+0j)
6266,20.10.2018,02:00,27.39,(7.788163211022915+0j)
6267,20.10.2018,03:00,29.66,(7.997631978433186+0j)
6268,20.10.2018,04:00,23.81,(7.432886454505776+0j)
6269,20.10.2018,05:00,36.01,(8.531893136297917+0j)
6270,20.10.2018,06:00,45.2,(9.203446914843981+0j)
6271,20.10.2018,07:00,49.45,(9.48330675204834+0j)
6272,20.10.2018,08:00,50.75,(9.565691759548677+0j)
6273,20.10.2018,09:00,52.01,(9.644209841636371+0j)
